Centroids	Abundance	Prevalence
SRS015996.1522-T1-C	0.0186579378069	1
SRS015996.8094-T1-C	0.136199469127	1
SRS015996.15463-T1-C	0.028717948718	1
SRS015996.11433-T1-C	0.03179916318	1
SRS015996.16785-T1-C	0.155646817248	1
SRS015996.13050-T1-C	0.0774647887324	1
SRS015996.4775-T1-C	0.0768888888888	1
SRS015996.3866-T1-C	0.0252148997134	1
SRS015996.6009-T1-C	0.0493506493506	1
SRS015996.18213-T1-C	0.0644017725258	1
SRS015996.9200-T1-C	0.063492063492	1
SRS015996.15148-T1-C	0.145844504021	1
SRS015996.12197-T1-C	0.0741312741312	1
SRS015996.10962-T1-C	0.188412497638	1
SRS015996.19669-T1-C	0.054025974026	1
SRS019597.158-T1-C	0.0559139784946	1
SRS019597.40-T1-C	0.0462546701782	1
SRS019597.2836-T1-C	0.0415845691174	1
SRS015996.10462-T1-C	0.0361111111112	1
SRS015996.17610-T1-C	0.0226086956522	1
UniRef90_U7LBX8	0.0874198322644	1
SRS015996.7546-T1-C	0.0626470588236	1
SRS015996.5176-T1-C	0.146996466431	1
SRS015996.10637-T1-C	0.0181818181818	1
SRS015996.18765-T1-C	0.061672908864	1
SRS015996.18174-T1-C	0.173652694611	1
SRS019597.971-T1-C	0.0540557039298	1
SRS015996.6196-T1-C	0.176953599482	1
SRS015996.9881-T1-C	0.0225490196078	1
SRS015996.19824-T1-C	0.0407936507936	1
SRS015996.11805-T1-C	0.0393574297188	1
SRS015996.6346-T1-C	0.116300578035	1
SRS019597.1263-T1-C	0.0139130434783	1
SRS019597.1587-T1-C	0.0201388888888	1
SRS015996.16486-T1-C	0.0539130434782	1
SRS015996.7450-T1-C	0.027656850192	1
SRS015996.15099-T1-C	0.0443243243244	1
SRS015996.3330-T1-C	0.233056962997	1
SRS015996.1905-T1-C	0.0380530973452	1
SRS015996.10455-T1-C	0.0731481481482	1
SRS015996.3419-T1-C	0.02578125	1
SRS015996.18101-T1-C	0.0236196319018	1
SRS015996.2630-T1-C	0.0187311178248	1
SRS015996.17306-T1-C	0.0385185185186	1
SRS015996.14587-T1-C	0.0396501457726	1
SRS015996.5876-T1-C	0.0452310717798	1
SRS015996.11647-T1-C	0.14612244898	1
SRS015996.6908-T1-C	0.191907514451	1
SRS015996.3150-T1-C	0.054128440367	1
SRS015996.12110-T1-C	0.0560311284046	1
SRS015996.13999-T1-C	0.0748427672956	1
SRS015996.10194-T1-C	0.181069054402	1
SRS015996.18549-T1-C	0.053743315508	1
SRS015996.5751-T1-C	0.0521390374332	1
SRS015996.16795-T1-C	0.0733606557378	1
SRS015996.14544-T1-C	0.0434017595308	1
SRS019597.2972-T1-C	0.0371632765256	1
SRS015996.7870-T1-C	0.055290102389	1
SRS015996.3012-T1-C	0.0381522668948	1
SRS015996.6682-T1-C	0.078539030795	1
SRS015996.361-T1-C	0.0152380952381	1
SRS015996.15064-T1-C	0.0542005420054	1
SRS015996.5003-T1-C	0.0479233226838	1
SRS015996.9575-T1-C	0.146887758936	1
SRS015996.5075-T1-C	0.0451942740286	1
SRS015996.1437-T1-C	0.0572481572482	1
SRS015996.18185-T1-C	0.0244776119402	1
SRS015996.17331-T1-C	0.133725646294	1
SRS015996.2863-T1-C	0.116569767442	1
SRS015996.19126-T1-C	0.0449834619626	1
SRS015996.11827-T1-C	0.114859437751	1
SRS015996.8961-T1-C	0.0582897992852	1
SRS015996.14880-T1-C	0.0705555555556	1
SRS019597.2493-T1-C	0.0454244527496	1
SRS015996.6121-T1-C	0.0411085450346	1
SRS016033.80-T1-C	0.0118320610687	1
SRS019597.1698-T1-C	0.0105919003115	1
SRS015996.16030-T1-C	0.076705882353	1
SRS015996.3385-T1-C	0.0259365994236	1
SRS015996.11078-T1-C	0.0634782608696	1
SRS015996.9513-T1-C	0.0434466019418	1
SRS015996.7774-T1-C	0.0975432211102	1
SRS015996.15625-T1-C	0.025	1
SRS015996.3062-T1-C	0.168275862069	1
SRS015996.8465-T1-C	0.0865479723046	1
SRS015996.18809-T1-C	0.0373464373464	1
SRS015996.3926-T1-C	0.0467153284672	1
SRS015996.8478-T1-C	0.0244389027432	1
SRS015996.8504-T1-C	0.0344988344988	1
SRS015996.1493-T1-C	0.0131455399061	1
SRS015996.4131-T1-C	0.0729613733906	1
SRS015996.17421-T1-C	0.0264014466546	1
SRS015996.2058-T1-C	0.0705209656926	1
SRS015996.11014-T1-C	0.0552631578948	1
SRS019597.597-T1-C	0.0403997385676	1
SRS015996.13826-T1-C	0.041935483871	1
SRS015996.273-T1-C	0.029	1
SRS015996.3032-T1-C	0.0373776908024	1
SRS015996.9315-T1-C	0.239665557854	1
SRS015996.1947-T1-C	0.0293601003764	1
SRS015996.4083-T1-C	0.0479872881356	1
SRS019597.1223-T1-C	0.0195555555556	1
SRS015996.15220-T1-C	0.084350132626	1
SRS056210.20-T1-C	0.0111587982833	1
SRS019597.1619-T1-C	0.0202702702702	1
SRS015996.9292-T1-C	0.0579912663756	1
SRS015996.16937-T1-C	0.0187250996016	1
SRS015996.6422-T1-C	0.174253859348	1
SRS019597.390-T1-C	0.036112084063	1
SRS015996.19461-T1-C	0.293736016887	1
SRS015996.8354-T1-C	0.110059171598	1
SRS015996.9808-T1-C	0.0287128712872	1
SRS015996.6375-T1-C	0.044851817904	1
SRS015996.1539-T1-C	0.12697466468	1
SRS019597.1765-T1-C	0.0145348837209	1
SRS019597.2283-T1-C	0.0345395557774	1
SRS015996.18909-T1-C	0.0403341288782	1
SRS015996.18898-T1-C	0.054131736527	1
SRS015996.14326-T1-C	0.0356495468278	1
SRS015996.12012-T1-C	0.210845165652	1
SRS015996.4877-T1-C	0.0537910058658	1
SRS019597.2040-T1-C	0.0141680395387	1
SRS015996.12378-T1-C	0.028679245283	1
SRS015996.1334-T1-C	0.0878587196468	1
SRS015996.1347-T1-C	0.043	1
SRS015996.5255-T1-C	0.0917922948074	1
SRS015996.9012-T1-C	0.0420882669538	1
SRS015996.13260-T1-C	0.0696551724138	1
SRS011132.60-T1-C	0.0103286384977	1
SRS015996.12155-T1-C	0.0410852713178	1
SRS015996.2192-T1-C	0.0286396181384	1
SRS015996.12826-T1-C	0.0404332129964	1
SRS011132.121-T1-C	0.0147186147186	1
SRS015996.3919-T1-C	0.0646153846154	1
SRS019597.2498-T1-C	0.0427411702688	1
SRS015996.1898-T1-C	0.0268907563026	1
SRS015996.17926-T1-C	0.0669871794872	1
SRS015996.11949-T1-C	0.0490118577076	1
SRS015996.2447-T1-C	0.040293040293	1
SRS015996.11483-T1-C	0.05	1
SRS019597.641-T1-C	0.0403997385676	1
SRS019597.2642-T1-C	0.0345254983946	1
SRS015996.13520-T1-C	0.0247491638796	1
SRS015996.10907-T1-C	0.0551111111112	1
SRS015996.4488-T1-C	0.115420560748	1
SRS015996.15323-T1-C	0.0497382198952	1
UniRef90_Q6A9Z5	0.057187622405	1
SRS019597.1849-T1-C	0.0581632653062	1
SRS019597.10-T1-C	0.0145631067961	1
SRS015996.14593-T1-C	0.0203488372094	1
SRS015996.10186-T1-C	0.0257142857142	1
SRS015996.8625-T1-C	0.114414414414	1
SRS015996.10520-T1-C	0.0285714285714	1
SRS015996.12145-T1-C	0.0573643410852	1
SRS015996.12527-T1-C	0.0371422868691	2
SRS015996.15576-T1-C	0.0368686868686	1
SRS015996.12433-T1-C	0.0263157894736	1
SRS016033.36-T1-C	0.0299494679758	2
SRS015996.11817-T1-C	0.0506024096386	1
SRS015996.18623-T1-C	0.0526867627786	1
SRS015996.20496-T1-C	0.0776572668112	1
SRS015996.978-T1-C	0.130213327693	1
SRS019597.3153-T1-C	0.0512433002372	1
SRS015996.7181-T1-C	0.101221166893	1
SRS015996.16732-T1-C	0.0539419087136	1
SRS015996.11161-T1-C	0.0698275862068	1
SRS015996.20270-T1-C	0.0452981651376	1
SRS015996.5443-T1-C	0.0321951219512	1
SRS015996.15277-T1-C	0.0263157894736	1
SRS019597.2838-T1-C	0.0581751750736	1
SRS015996.7354-T1-C	0.061938534279	1
SRS015996.1125-T1-C	0.0186567164179	1
SRS015996.19809-T1-C	0.0781701444622	1
SRS015996.11444-T1-C	0.177405857741	1
SRS015996.8797-T1-C	0.0351893095768	1
SRS015996.3471-T1-C	0.133333333333	1
SRS015996.79-T1-C	0.0167487684729	1
SRS056210.49-T1-C	0.0367857735912	2
SRS015996.6935-T1-C	0.0199152542373	1
SRS015996.7261-T1-C	0.0476394849786	1
SRS015996.20275-T1-C	0.0446092413006	1
SRS015996.1755-T1-C	0.0412698412698	1
SRS015996.12029-T1-C	0.0392156862746	1
SRS015996.12541-T1-C	0.0446096654276	1
SRS019597.3260-T1-C	0.0480153240396	1
SRS015996.19426-T1-C	0.0446620959844	1
SRS015996.18990-T1-C	0.0526806526806	1
SRS015996.18299-T1-C	0.0526618705036	1
SRS019597.357-T1-C	0.0370114006514	1
SRS015996.6061-T1-C	0.0355056179776	1
SRS015996.4296-T1-C	0.103957783641	1
SRS015996.10402-T1-C	0.0241860465116	1
SRS015996.5907-T1-C	0.023691460055	1
SRS015996.10439-T1-C	0.0176744186047	1
SRS015996.6817-T1-C	0.135294117647	1
SRS015996.11534-T1-C	0.0834710743802	1
SRS015996.10365-T1-C	0.11308411215	1
SRS015996.19055-T1-C	0.0842105263158	1
SRS019597.1155-T1-C	0.012037037037	1
SRS015996.5851-T1-C	0.025278810409	1
SRS015996.20487-T1-C	0.084145805885	1
SRS015996.11203-T1-C	0.0214592274678	1
SRS015996.7064-T1-C	0.180729166667	1
SRS015996.309-T1-C	0.047619047619	1
SRS015996.13914-T1-C	0.0216560509554	1
SRS015996.4363-T1-C	0.0868360277136	1
SRS015996.14180-T1-C	0.0375384615384	1
SRS015996.4691-T1-C	0.0262569832402	1
SRS015996.9220-T1-C	0.18341854633	1
SRS015996.1214-T1-C	0.037614678899	1
SRS015996.18218-T1-C	0.14158829227	1
SRS015996.9050-T1-C	0.0464163822526	1
SRS019597.1325-T1-C	0.009243697479	1
SRS015996.12401-T1-C	0.045283018868	1
SRS019597.2014-T1-C	0.0125	1
SRS015996.810-T1-C	0.0389915966386	1
SRS015996.12536-T1-C	0.04312267658	1
SRS015996.13029-T1-C	0.0579505300354	1
SRS015996.17336-T1-C	0.0966789667896	1
SRS015996.7219-T1-C	0.029535864979	1
SRS015996.17326-T1-C	0.059409594096	1
SRS015996.19332-T1-C	0.084561049445	1
SRS015996.15253-T1-C	0.178804452288	1
SRS015996.20174-T1-C	0.0505289359054	1
SRS015996.13250-T1-C	0.0510344827586	1
SRS015996.16193-T1-C	0.0640732265446	1
SRS015996.5157-T1-C	0.0805810397554	1
SRS016033.66-T1-C	0.0126984126984	1
SRS015996.20214-T1-C	0.0473208910296	1
SRS015996.14413-T1-C	0.063880597015	1
SRS015996.4302-T1-C	0.08125	1
SRS015996.18199-T1-C	0.0320950965824	1
SRS015996.10770-T1-C	0.0378378378378	1
SRS019597.2572-T1-C	0.039296775369	1
SRS015996.16171-T1-C	0.0252873563218	1
SRS019597.1565-T1-C	0.0148936170213	1
SRS015996.19803-T1-C	0.0412851405622	1
SRS019597.3024-T1-C	0.0537119081558	1
SRS019597.2123-T1-C	0.0479245283018	1
SRS015996.15139-T1-C	0.0638069705094	1
SRS019597.2889-T1-C	0.038901218129	1
SRS015996.518-T1-C	0.025	1
UniRef90_H3NGA4	0.0758800521512	1
SRS015996.9797-T1-C	0.029702970297	1
SRS015996.933-T1-C	0.040848806366	1
SRS015996.3003-T1-C	0.161000929434	1
SRS015996.15071-T1-C	0.0531165311654	1
SRS015996.11881-T1-C	0.0422310756972	1
SRS016033.44-T1-C	0.033076923077	1
SRS015996.11628-T1-C	0.039344262295	1
SRS015996.10607-T1-C	0.0283105022832	1
SRS015996.696-T1-C	0.03653250774	1
SRS015996.7026-T1-C	0.0197238658777	1
SRS015996.12959-T1-C	0.0398576512456	1
SRS015996.11768-T1-C	0.0548387096774	1
SRS015996.10849-T1-C	0.0428571428572	1
SRS015996.18933-T1-C	0.067615658363	1
SRS019597.638-T1-C	0.0403997385676	1
SRS015996.6413-T1-C	0.0630536737884	1
SRS015996.11930-T1-C	0.130952380952	1
SRS015996.18041-T1-C	0.0694835680752	1
SRS015996.13706-T1-C	0.0366013071896	1
SRS015996.4872-T1-C	0.123427529626	1
SRS015996.14323-T1-C	0.019335347432	1
SRS019597.2683-T1-C	0.0636494046766	1
SRS015996.1098-T1-C	0.0553897180762	1
SRS011132.309-T1-C	0.101103051835	2
SRS015996.14580-T1-C	0.0241970891942	2
SRS019597.193-T1-C	0.042048050959	1
SRS015996.4825-T1-C	0.0285714285714	1
SRS019597.1065-T1-C	0.0126829268293	1
SRS015996.4107-T1-C	0.199130434783	1
SRS015996.3212-T1-C	0.0354166666666	1
SRS015996.1651-T1-C	0.0834381551362	1
SRS015996.11317-T1-C	0.0533898305084	1
SRS015996.10920-T1-C	0.0601769911504	1
SRS019597.1992-T1-C	0.0137142857143	1
SRS015996.7011-T1-C	0.0381720430108	1
SRS015996.12993-T1-C	0.0212765957446	1
SRS015996.20059-T1-C	0.0453480358374	1
SRS015996.8122-T1-C	0.072521246459	1
SRS015996.13814-T1-C	0.0612903225806	1
SRS015996.223-T1-C	0.0130268199234	1
SRS015996.16533-T1-C	0.0224137931034	1
SRS019597.454-T1-C	0.0414909478168	1
SRS019597.181-T1-C	0.042048050959	1
SRS015996.18415-T1-C	0.0496513249652	1
SRS015996.17106-T1-C	0.0312138728324	1
SRS015996.1398-T1-C	0.0402684563758	1
SRS015996.19724-T1-C	0.0672240802676	1
SRS015996.12096-T1-C	0.0622568093386	1
SRS015996.7759-T1-C	0.20549021091	1
SRS019597.747-T1-C	0.0373180076628	1
SRS015996.11000-T1-C	0.0280701754386	1
SRS015996.687-T1-C	0.029383886256	1
SRS019597.1047-T1-C	0.0117647058824	1
SRS015996.11288-T1-C	0.154893617021	1
SRS015996.15884-T1-C	0.0509615384616	1
SRS019597.1242-T1-C	0.0140350877193	1
SRS015996.9064-T1-C	0.10546875	1
SRS019597.713-T1-C	0.0412653919312	1
SRS015996.1806-T1-C	0.0378048780488	1
SRS015996.20184-T1-C	0.0485626911314	1
SRS015996.19585-T1-C	0.0577898550724	1
SRS015996.3634-T1-C	0.238766519824	1
SRS015996.17615-T1-C	0.102788752317	1
SRS019597.3100-T1-C	0.040125663525	1
SRS015996.6104-T1-C	0.0263157894736	1
SRS019597.3227-T1-C	0.0480153240396	1
SRS015996.5074-T1-C	0.0451942740286	1
SRS015996.13956-T1-C	0.0348101265822	1
SRS015996.4180-T1-C	0.0401544401544	1
SRS011132.101-T1-C	0.0151111111111	1
SRS015996.6266-T1-C	0.0276515151516	1
SRS015996.6450-T1-C	0.149517258199	1
SRS015996.11973-T1-C	0.044094488189	1
SRS011132.127-T1-C	0.0145922746781	1
SRS015996.9388-T1-C	0.0505566470204	1
SRS015996.19143-T1-C	0.0447368421052	1
SRS015996.17778-T1-C	0.031561461794	1
SRS015996.374-T1-C	0.0250602409638	1
SRS015996.13987-T1-C	0.111041009464	1
SRS015996.5643-T1-C	0.174308981286	1
SRS015996.9450-T1-C	0.0427315753888	1
SRS015996.10170-T1-C	0.0267942583732	1
SRS015996.19820-T1-C	0.134266112243	1
SRS015996.18978-T1-C	0.0235981308412	1
SRS015996.6495-T1-C	0.111280487805	1
SRS015996.6064-T1-C	0.0431263084438	1
SRS015996.8386-T1-C	0.044192634561	1
SRS015996.1354-T1-C	0.0649484536082	1
SRS015996.3884-T1-C	0.0529182879378	1
SRS015996.2480-T1-C	0.158598726115	1
SRS015996.13211-T1-C	0.0512110726644	1
SRS015996.13152-T1-C	0.236099695789	1
SRS015996.9515-T1-C	0.0512443900448	1
SRS015996.8806-T1-C	0.182117894953	1
SRS015996.16036-T1-C	0.037558685446	1
SRS015996.9571-T1-C	0.0503061474406	1
SRS015996.974-T1-C	0.0333333333334	1
SRS015996.14049-T1-C	0.02125	1
SRS015996.8383-T1-C	0.051909476662	1
SRS015996.5711-T1-C	0.0217948717948	1
SRS019597.1222-T1-C	0.016	1
SRS019597.1942-T1-C	0.0145299145299	1
SRS015996.4439-T1-C	0.0324786324786	1
SRS015996.14238-T1-C	0.0536585365854	1
SRS015996.15774-T1-C	0.0356097560976	1
SRS015996.7625-T1-C	0.0506822612086	1
SRS015996.4969-T1-C	0.0578378378378	1
SRS015996.3276-T1-C	0.0366890380314	1
SRS015996.5622-T1-C	0.0550204081632	1
SRS015996.12320-T1-C	0.0334600760456	1
SRS011132.270-T1-C	0.016	1
SRS015996.13122-T1-C	0.0314685314686	1
SRS015996.3208-T1-C	0.207690821256	1
SRS015996.15451-T1-C	0.0473007712082	1
SRS015996.5409-T1-C	0.0413186813186	1
SRS015996.6670-T1-C	0.294002306805	1
SRS015996.14596-T1-C	0.0624220079411	2
SRS015996.8289-T1-C	0.061284608126	2
SRS015996.4967-T1-C	0.1	1
SRS015996.9238-T1-C	0.0372164948454	1
SRS015996.8501-T1-C	0.052972972973	1
SRS019597.1959-T1-C	0.0128099173554	1
SRS015996.14784-T1-C	0.0298591549296	1
SRS015996.6218-T1-C	0.0272435897436	1
SRS015996.14351-T1-C	0.0282282282282	1
SRS019597.1169-T1-C	0.0091743119266	1
SRS015996.8819-T1-C	0.0516066212268	1
SRS011132.283-T1-C	0.0111392405063	1
SRS015996.13752-T1-C	0.183389878651	1
SRS015996.16143-T1-C	0.0997690531178	1
SRS015996.5416-T1-C	0.0261111111112	1
SRS015996.12412-T1-C	0.0309433962264	1
SRS015996.11833-T1-C	0.0624	1
SRS015996.13472-T1-C	0.0902356902356	1
SRS015996.5152-T1-C	0.0688552188552	1
SRS015996.16110-T1-C	0.104872389791	1
SRS019597.1474-T1-C	0.019696969697	1
SRS015996.16196-T1-C	0.0474885844748	1
SRS019597.762-T1-C	0.0391696142834	1
SRS015996.16735-T1-C	0.0697095435684	1
SRS019597.1560-T1-C	0.0113879003559	1
SRS015996.5105-T1-C	0.234039016631	1
SRS015996.5867-T1-C	0.0417061611374	1
SRS015996.1963-T1-C	0.241745092766	1
SRS015996.9266-T1-C	0.0680177327422	1
SRS015996.19464-T1-C	0.0585412667946	1
SRS015996.12927-T1-C	0.0368226600985	2
SRS015996.14657-T1-C	0.0563218390804	1
SRS015996.12199-T1-C	0.0864864864864	1
SRS019597.1077-T1-C	0.0135922330097	1
SRS015996.17607-T1-C	0.0372822299652	1
SRS019597.2312-T1-C	0.0452020772184	1
SRS015996.9469-T1-C	0.0567054500918	1
SRS015996.384-T1-C	0.0482517482518	1
SRS015996.13343-T1-C	0.0238095238096	1
SRS015996.17692-T1-C	0.0607508532424	1
SRS015996.17208-T1-C	0.0468809073724	1
SRS015996.3852-T1-C	0.20829588015	1
SRS015996.11395-T1-C	0.0411764705882	1
SRS015996.6116-T1-C	0.120166320166	1
SRS015996.15224-T1-C	0.0233421750664	1
SRS015996.1135-T1-C	0.0281818181818	1
SRS015996.4753-T1-C	0.0238341968912	1
SRS015996.11788-T1-C	0.190246522214	1
SRS015996.18997-T1-C	0.0480836236934	1
SRS015996.7079-T1-C	0.281638730537	1
SRS015996.2410-T1-C	0.0228287841192	1
SRS015996.5236-T1-C	0.0154589371981	1
SRS015996.11076-T1-C	0.0408695652174	1
SRS019597.486-T1-C	0.0629154671552	1
SRS015996.3058-T1-C	0.260434090004	1
SRS015996.68-T1-C	0.0324786324786	1
SRS015996.2900-T1-C	0.0358662613982	1
SRS015996.2029-T1-C	0.244228332625	1
SRS015996.3251-T1-C	0.053802875599	1
SRS015996.7095-T1-C	0.045508982036	1
SRS015996.9768-T1-C	0.171144278607	1
SRS019597.3078-T1-C	0.040125663525	1
SRS015996.2442-T1-C	0.0220551378446	1
SRS015996.11486-T1-C	0.130833333333	1
SRS019597.703-T1-C	0.0430213160334	1
SRS015996.5755-T1-C	0.0540697674418	1
SRS015996.11073-T1-C	0.0452173913044	1
SRS015996.16824-T1-C	0.0329938900204	1
SRS015996.2996-T1-C	0.0336569579288	1
SRS015996.15692-T1-C	0.0282178217822	1
SRS011132.77-T1-C	0.0558465608466	2
SRS015996.11598-T1-C	0.0304526748972	1
SRS015996.8419-T1-C	0.0686686686686	1
SRS015996.1495-T1-C	0.0519916142558	1
SRS015996.2661-T1-C	0.191130820399	1
SRS015996.17427-T1-C	0.160093120551	1
SRS015996.17636-T1-C	0.183525056921	1
SRS019597.1623-T1-C	0.0108108108108	1
SRS015996.4594-T1-C	0.232301349025	1
SRS015996.13639-T1-C	0.204620462046	1
SRS019597.2488-T1-C	0.0454244527496	1
SRS019597.3022-T1-C	0.0537119081558	1
SRS015996.12868-T1-C	0.0604316546762	1
SRS019597.2445-T1-C	0.0359902794654	1
SRS015996.2549-T1-C	0.0451219512196	1
SRS019597.706-T1-C	0.0412653919312	1
SRS015996.13921-T1-C	0.0299363057324	1
SRS019597.1294-T1-C	0.0119658119658	1
SRS015996.9482-T1-C	0.0538766869542	1
SRS015996.3404-T1-C	0.0484581497798	1
SRS019597.2107-T1-C	0.0146393972013	1
SRS015996.1923-T1-C	0.10460251046	1
SRS015996.16609-T1-C	0.0370212765958	1
SRS015996.4085-T1-C	0.042735042735	1
SRS015996.1458-T1-C	0.0217983651226	1
SRS015996.3180-T1-C	0.0846986089644	1
SRS015996.6046-T1-C	0.110236220472	1
SRS019597.8-T1-C	0.0138613861386	1
SRS015996.9359-T1-C	0.0468085106382	1
SRS015996.20335-T1-C	0.036392239119	1
SRS015996.14549-T1-C	0.0497076023392	1
SRS015996.20294-T1-C	0.050697934115	1
SRS015996.9044-T1-C	0.0529391059486	1
SRS011132.35-T1-C	0.0594183220183	2
SRS015996.19117-T1-C	0.0325942350332	1
SRS015996.5094-T1-C	0.0417829806394	1
SRS015996.10530-T1-C	0.0129032258065	1
SRS015996.2512-T1-C	0.165055762082	1
SRS015996.1839-T1-C	0.0576763485478	1
SRS015996.14805-T1-C	0.0320224719102	1
SRS015996.18679-T1-C	0.0519280205656	1
SRS015996.11874-T1-C	0.0350597609562	1
SRS015996.6971-T1-C	0.170008091508	1
SRS015996.5519-T1-C	0.056347826087	1
SRS015996.11654-T1-C	0.124081632653	1
SRS015996.16045-T1-C	0.07962529274	1
SRS015996.11094-T1-C	0.0730434782608	1
SRS015996.5009-T1-C	0.0544141252006	1
SRS015996.7940-T1-C	0.184655396619	1
SRS015996.15656-T1-C	0.0344139650872	1
SRS015996.10485-T1-C	0.0722222222222	1
SRS019597.3115-T1-C	0.0512433002372	1
SRS015996.2803-T1-C	0.222064863018	1
SRS019597.3342-T1-C	0.0574416400048	1
SRS019597.2940-T1-C	0.0580451557588	1
SRS015996.2342-T1-C	0.0324649298598	1
SRS015996.16709-T1-C	0.168809342457	1
SRS015996.11991-T1-C	0.0173228346457	1
SRS015996.10150-T1-C	0.13971291866	1
SRS015996.19048-T1-C	0.0396788990826	1
SRS015996.18554-T1-C	0.0421895861148	1
SRS019597.312-T1-C	0.051718271521	1
SRS015996.10360-T1-C	0.0457943925234	1
SRS015996.19432-T1-C	0.05390625	1
SRS015996.17622-T1-C	0.0377816291162	1
SRS015996.17084-T1-C	0.0344294003868	1
SRS019597.433-T1-C	0.0138996138996	1
SRS015996.8103-T1-C	0.12427184466	1
SRS015996.7788-T1-C	0.1159375	1
SRS015996.11863-T1-C	0.0504	1
SRS015996.16751-T1-C	0.055900621118	1
UniRef90_D5VDF5	0.0515039357764	1
SRS015996.13764-T1-C	0.0876623376624	1
SRS015996.1349-T1-C	0.12268370607	1
SRS015996.4261-T1-C	0.108479199818	1
SRS019597.1110-T1-C	0.0132701421801	1
SRS015996.11691-T1-C	0.0349593495934	1
SRS015996.12551-T1-C	0.0304832713754	1
SRS015996.224-T1-C	0.0574137931034	1
SRS015996.13813-T1-C	0.0870967741936	1
SRS019597.838-T1-C	0.0365636747044	1
SRS015996.2896-T1-C	0.0177121771218	1
SRS015996.17137-T1-C	0.0750957854406	1
SRS015996.15769-T1-C	0.0679706601466	1
SRS015996.9701-T1-C	0.148	1
SRS019597.1643-T1-C	0.013201320132	1
SRS015996.6277-T1-C	0.0405529953918	1
SRS015996.13761-T1-C	0.088961038961	1
SRS015996.4264-T1-C	0.0277477477478	1
SRS019597.1233-T1-C	0.0114537444934	1
SRS015996.3653-T1-C	0.133180778032	1
SRS015996.18090-T1-C	0.048998459168	1
SRS015996.2436-T1-C	0.151591657519	1
SRS015996.9977-T1-C	0.0242718446602	1
SRS015996.19113-T1-C	0.0348888888888	1
SRS015996.20080-T1-C	0.198133855038	1
SRS019597.2297-T1-C	0.0651631477928	1
SRS015996.11401-T1-C	0.0403361344538	1
SRS015996.17803-T1-C	0.0473684210526	1
SRS015996.17584-T1-C	0.0472027972028	1
SRS015996.6487-T1-C	0.0323529411764	1
SRS015996.802-T1-C	0.0332155477032	1
SRS011132.144-T1-C	0.0165289256198	1
SRS015996.5273-T1-C	0.130288461538	1
SRS015996.17811-T1-C	0.0371710526316	1
SRS015996.6444-T1-C	0.0506944444444	1
SRS015996.16413-T1-C	0.033995584989	1
SRS015996.9134-T1-C	0.0203935599284	1
SRS015996.4435-T1-C	0.0416666666666	1
SRS015996.13143-T1-C	0.0762237762238	1
SRS015996.10990-T1-C	0.0299559471366	1
SRS015996.6945-T1-C	0.0485844748858	1
SRS015996.18343-T1-C	0.05320056899	1
SRS015996.3970-T1-C	0.0385150812064	1
SRS015996.19720-T1-C	0.0404380791912	1
SRS015996.3560-T1-C	0.0514223194748	1
SRS015996.15091-T1-C	0.0383783783784	1
SRS015996.3474-T1-C	0.0556365675828	1
SRS015996.12529-T1-C	0.0371747211896	1
SRS019597.2788-T1-C	0.060987067828	1
SRS015996.77-T1-C	0.0185714285714	1
SRS015996.2068-T1-C	0.033234421365	1
SRS019597.2914-T1-C	0.0405656759348	1
SRS015996.135-T1-C	0.0316987740806	1
SRS015996.15471-T1-C	0.0328205128206	1
SRS015996.10788-T1-C	0.029596412556	1
SRS015996.10418-T1-C	0.0623255813954	1
SRS011132.273-T1-C	0.0674443149586	2
SRS015996.2616-T1-C	0.0898595943838	1
SRS015996.903-T1-C	0.0259842519686	1
SRS015996.18200-T1-C	0.0716196136702	1
SRS015996.13352-T1-C	0.172108843537	1
SRS015996.19737-T1-C	0.0473333333334	1
SRS015996.15457-T1-C	0.0338461538462	1
SRS015996.4675-T1-C	0.0269662921348	1
SRS015996.3174-T1-C	0.12897473997	1
SRS015996.5431-T1-C	0.149661016949	1
SRS015996.10721-T1-C	0.0678733031674	1
SRS015996.9100-T1-C	0.5065830721	1
SRS015996.4245-T1-C	0.168043478261	1
SRS015996.19364-T1-C	0.0812	1
SRS015996.9226-T1-C	0.0436170212766	1
SRS015996.3054-T1-C	0.272315278123	2
SRS019597.1196-T1-C	0.014479638009	1
SRS015996.1825-T1-C	0.0918032786886	1
SRS019597.1399-T1-C	0.0120481927711	1
SRS015996.8824-T1-C	0.0823255813954	1
SRS015996.13958-T1-C	0.173274959551	1
SRS015996.18197-T1-C	0.0674591381872	1
SRS015996.16760-T1-C	0.103839432395	1
SRS019597.2835-T1-C	0.0415845691174	1
SRS019597.504-T1-C	0.034955972753	1
UniRef90_K4HMX4	0.0217755443886	1
SRS015996.20520-T1-C	0.154374763179	1
SRS015996.7542-T1-C	0.0177419354839	1
SRS015996.15757-T1-C	0.0299019607844	1
SRS015996.16681-T1-C	0.0310272536688	1
SRS015996.3090-T1-C	0.039	1
SRS015996.8988-T1-C	0.0645564961354	1
SRS015996.7169-T1-C	0.0225092250922	1
SRS015996.10467-T1-C	0.0342592592592	1
SRS015996.20212-T1-C	0.058313253012	1
SRS019597.2286-T1-C	0.0345395557774	1
SRS015996.15560-T1-C	0.0607594936708	1
SRS015996.12565-T1-C	0.0711111111112	1
SRS015996.1521-T1-C	0.0271794871794	1
