#Centroids	alpha_prevalence_VAGINA	beta_prevalence	mean_abundance	ppanini_score_VAGINA
UniRef90_D5GZJ9	0.447368421053	0.447368421053	406.3796478	16.3605453246
UniRef90_C7Y4H9	0.5	0.5	425.726870198	16.8484585273
UniRef50_F0TFG0	0.105263157895	0.105263157895	379.158902552	14.7351403855
UniRef90_E4SJD5	0.368421052632	0.368421052632	343.838828578	15.0197463905
UniRef90_Q046M5	0.157894736842	0.157894736842	389.405757819	15.3951427987
UniRef90_U2HSQ2	0.131578947368	0.131578947368	422.990069604	15.7484772636
UniRef90_Q046M3	0.157894736842	0.157894736842	394.38947467	15.4970652825
UniRef90_C2E4M0	0.394736842105	0.394736842105	375.488058941	15.7047843823
UniRef90_Q046M8	0.157894736842	0.157894736842	388.318202487	15.3789946417
UniRef90_Q046M9	0.157894736842	0.157894736842	388.318202487	15.3789946417
UniRef90_D0DQ53	0.289473684211	0.289473684211	387.372475571	15.7949816559
UniRef90_D5GYZ9	0.473684210526	0.473684210526	403.770105195	16.3249893511
UniRef90_D5GYZ5	0.473684210526	0.473684210526	334.834104742	14.8509439286
UniRef90_D0DJD1	0.0526315789474	0.0526315789474	441.790702003	14.8193401817
UniRef90_D5GYZ1	0.5	0.5	352.170523834	15.3474671613
UniRef90_D0DJD5	0.394736842105	0.394736842105	365.912316988	15.5184521172
UniRef90_D5GYZ2	0.5	0.5	345.137534073	15.1930380813
UniRef90_E4SIJ8	0.236842105263	0.236842105263	483.976303117	17.0467419282
UniRef90_K1P3W9	0.184210526316	0.184210526316	390.544825409	15.5967768882
UniRef90_Q74I63	0.157894736842	0.157894736842	330.40744667	14.17098601
UniRef90_C8PDM4	0.289473684211	0.289473684211	475.618845512	17.1565743834
UniRef90_Q74I68	0.157894736842	0.157894736842	330.939379803	14.1900474455
UniRef90_C8PDM1	0.315789473684	0.315789473684	384.176970698	15.8101387193
UniRef90_D1YJ48	0.105263157895	0.105263157895	420.103574165	15.4297839597
UniRef90_D7V696	0.157894736842	0.157894736842	426.968968266	16.0630286246
UniRef90_D7V695	0.157894736842	0.157894736842	420.828259333	15.9613212651
UniRef90_D4YUF5	0.0526315789474	0.0526315789474	480.073210535	15.1620869624
UniRef90_E1NRU2	0.0789473684211	0.0789473684211	671.533506141	16.4168529995
UniRef90_D5GXT9	0.157894736842	0.157894736842	1059.18972094	17.5898890799
UniRef90_F3M075	0.105263157895	0.105263157895	546.338351214	16.5082272371
UniRef90_D5H0Z2	0.473684210526	0.473684210526	395.136990761	16.1819142926
UniRef90_D5H0Z9	0.5	0.5	390.033430149	16.1604689874
UniRef90_D5H0Z8	0.5	0.5	484.922382905	17.624345234
UniRef90_K1MBE3	0.0789473684211	0.0789473684211	463.462791526	15.6330480249
UniRef90_C4VLP2	0.157894736842	0.157894736842	386.229475335	15.3435243406
SRS019600.372	0.131578947368	0.131578947368	547.162049448	16.8196923449
UniRef90_E1NY14	0.0526315789474	0.0526315789474	448.863550108	14.8878492112
UniRef90_D4YRX2	0.736842105263	0.736842105263	307.64990264	14.2392019936
UniRef90_Q5FM17	0.5	0.5	383.554395821	16.017777578
UniRef90_Q5FM18	0.5	0.5	377.415689678	15.8834582811
UniRef90_D6S5A6	0.263157894737	0.263157894737	323.389795921	14.2779381599
UniRef90_D6S5A0	0.105263157895	0.105263157895	371.161949761	14.5976686525
UniRef90_D6S5A8	0.263157894737	0.263157894737	324.287521326	14.3008290852
UniRef90_C7XH07	0.5	0.5	316.453043199	14.4314595955
UniRef90_E3R430	0.5	0.5	1147.41865189	18.576606023
UniRef90_K1M6H0	0.0789473684211	0.0789473684211	391.289231821	14.6431689012
UniRef90_E3BQU1	0.289473684211	0.289473684211	404.054207067	16.1005885718
UniRef50_D0DN99	0.105263157895	0.105263157895	360.93061826	14.4091362419
UniRef90_D0DIB4	0.315789473684	0.315789473684	359.527528558	15.303550861
UniRef90_E3R1W4	0.5	0.5	388.73993789	16.1276438417
UniRef90_E3R1W1	0.5	0.5	379.393404603	15.9315014343
UniRef90_E3R1W2	0.5	0.5	388.955149622	16.1334703991
UniRef90_E3R1W3	0.5	0.5	380.710376915	15.974671844
UniRef90_Q045T4	0.0789473684211	0.0789473684211	479.563229474	15.7583361651
UniRef90_D6S2A9	0.263157894737	0.263157894737	418.491528277	16.2753808076
UniRef90_Q045T6	0.157894736842	0.157894736842	337.434141606	14.3578672948
UniRef90_Q045T0	0.157894736842	0.157894736842	337.434141606	14.3578672948
UniRef90_Q045T1	0.157894736842	0.157894736842	337.434141606	14.3578672948
UniRef90_Q045T2	0.157894736842	0.157894736842	337.434141606	14.3578672948
UniRef90_Q045T3	0.105263157895	0.105263157895	479.775182484	16.1295112978
UniRef90_D6S2A0	0.105263157895	0.105263157895	509.668661351	16.3442865513
UniRef90_D6S2A1	0.105263157895	0.105263157895	509.668661351	16.3442865513
UniRef90_D6S2A2	0.105263157895	0.105263157895	509.668661351	16.3442865513
UniRef90_D6S2A3	0.263157894737	0.263157894737	461.397302716	16.9030051935
UniRef90_D6S2A4	0.342105263158	0.342105263158	367.105436793	15.5090608343
UniRef90_D6S2A5	0.289473684211	0.289473684211	421.750767743	16.4399159956
UniRef90_D6S2A6	0.315789473684	0.315789473684	391.715092661	15.968838811
UniRef90_D6S2A7	0.105263157895	0.105263157895	509.668661351	16.3442865513
UniRef50_D5H1W7	0.0526315789474	0.0526315789474	435.599697625	14.7620679537
UniRef50_D5H1W0	0.368421052632	0.368421052632	353.805880344	15.2488228953
UniRef50_D0DHP6	0.210526315789	0.210526315789	404.832500144	15.9068175845
UniRef90_E3R294	0.368421052632	0.368421052632	369.868744776	15.5846869848
UniRef90_C8PAU3	0.289473684211	0.289473684211	406.032319315	16.1479032891
UniRef90_E4SLW4	0.473684210526	0.473684210526	345.750284701	15.1376976901
UniRef50_D0DHP5	0.210526315789	0.210526315789	358.648656748	15.015653349
UniRef50_F5U0D7	0.0526315789474	0.0526315789474	466.730025825	15.0665961495
UniRef90_D4FD28	0.315789473684	0.315789473684	387.762465688	15.8875460855
UniRef90_E3D7D9	0.105263157895	0.105263157895	375.668652445	14.6706497716
UniRef90_C2KEH0	0.5	0.5	410.126506058	16.5566809205
UniRef90_D0DZB0	0.342105263158	0.342105263158	442.510324269	16.9228738262
UniRef90_D5H019	0.5	0.5	472.568928047	17.5039959779
UniRef90_D5H1F0	0.473684210526	0.473684210526	385.965063485	15.9924465012
UniRef50_D0R238	0.157894736842	0.157894736842	405.785056515	15.6893050161
UniRef50_Q1WSW8	0.0526315789474	0.0526315789474	464.844410824	15.0515008504
UniRef90_C4VR10	0.0526315789474	0.0526315789474	539.02151602	15.4661288782
UniRef90_C4VR11	0.0526315789474	0.0526315789474	527.594658957	15.4334381522
UniRef90_C4VR12	0.157894736842	0.157894736842	458.91710838	16.4911568763
UniRef90_C4VR14	0.184210526316	0.184210526316	567.469813566	17.4000956807
UniRef50_Q040Y5	0.131578947368	0.131578947368	450.252114095	16.1178091972
UniRef90_A8YTT5	0.131578947368	0.131578947368	346.313954621	14.3532356279
UniRef90_K1M6V3	0.157894736842	0.157894736842	522.001342399	17.0010776874
SRS044742.28	0.0526315789474	0.0526315789474	4910.39620559	15.9547987269
UniRef90_D6S599	0.105263157895	0.105263157895	371.161949761	14.5976686525
UniRef90_D6S598	0.105263157895	0.105263157895	371.161949761	14.5976686525
UniRef90_C2KDZ0	0.5	0.5	441.38752747	17.1075931983
UniRef50_Q7ANU3	0.210526315789	0.210526315789	651.099340145	17.6967047015
UniRef90_C7Y605	0.105263157895	0.105263157895	380.645732831	14.7752814883
UniRef90_C7Y604	0.105263157895	0.105263157895	379.94260612	14.7488341896
UniRef90_C7Y607	0.105263157895	0.105263157895	380.645732831	14.7752814883
UniRef90_E4SLF5	0.473684210526	0.473684210526	378.134574832	15.8196558719
UniRef90_C7Y600	0.236842105263	0.236842105263	350.415958842	14.8838814894
UniRef90_S5QVA7	0.263157894737	0.263157894737	385.508952801	15.6626918709
UniRef90_C7Y609	0.210526315789	0.210526315789	360.475950718	15.0586095932
UniRef90_C7Y608	0.184210526316	0.184210526316	348.847724361	14.760569729
UniRef90_D5H2E5	0.131578947368	0.131578947368	399.171106039	15.3450553383
UniRef90_D5H2E1	0.5	0.5	333.537327169	14.8955285533
UniRef90_D5H2E8	0.5	0.5	330.94747667	14.8208148786
UniRef90_E3BSU8	0.263157894737	0.263157894737	425.114020475	16.3946540868
UniRef90_D6S628	0.105263157895	0.105263157895	382.066894415	14.7919065645
UniRef90_C2KD19	0.368421052632	0.368421052632	341.488699577	14.9675641949
UniRef90_D6S621	0.105263157895	0.105263157895	390.759737396	14.9467653425
UniRef90_D6S620	0.0789473684211	0.0789473684211	412.700375249	14.9907685464
UniRef90_D6S623	0.289473684211	0.289473684211	330.482750862	14.5390342797
UniRef90_C2KD14	0.394736842105	0.394736842105	307.182747505	14.0626908293
UniRef90_D6S625	0.263157894737	0.263157894737	331.425390116	14.4829614415
UniRef90_C2KD12	0.394736842105	0.394736842105	321.827482236	14.4539400067
UniRef90_D6S627	0.263157894737	0.263157894737	334.794480741	14.5697273089
UniRef90_P61623	0.210526315789	0.210526315789	353.733930125	14.9246626593
UniRef50_Q1G947	0.789473684211	0.789473684211	482.81618816	17.6816493008
SRS011269.1544	0.184210526316	0.184210526316	362.834747921	15.0558240487
UniRef90_E3C0V8	0.289473684211	0.289473684211	440.829686989	16.7492604273
UniRef50_Q38316	0.105263157895	0.105263157895	357.785785736	14.3463515645
UniRef90_D4FFT3	0.421052631579	0.421052631579	410.804290052	16.4257085049
UniRef90_C7XJY9	0.184210526316	0.184210526316	354.822781915	14.8916787112
UniRef90_C7XJY8	0.421052631579	0.421052631579	464.513890972	17.2630515394
UniRef90_C7XJY4	0.447368421053	0.447368421053	494.604246441	17.5744512578
UniRef90_C7XJY7	0.421052631579	0.421052631579	468.029555337	17.2968229225
UniRef90_C7XJY6	0.421052631579	0.421052631579	475.014279951	17.3602770887
UniRef90_C7XJY1	0.5	0.5	461.635877585	17.3795794064
UniRef90_C7XJY0	0.473684210526	0.473684210526	440.614620184	17.0026406924
UniRef90_C7XJY3	0.473684210526	0.473684210526	462.205664384	17.288736868
UniRef90_C7XJY2	0.5	0.5	462.124184927	17.385154552
UniRef90_C4VKY1	0.315789473684	0.315789473684	320.45679258	14.353234027
UniRef90_E3BRI1	0.0789473684211	0.0789473684211	478.807190007	15.7482010682
UniRef90_E3BRI0	0.157894736842	0.157894736842	846.238517195	17.5462574989
UniRef90_E3BRI3	0.315789473684	0.315789473684	549.386322785	17.7511854307
UniRef90_E3BRI5	0.289473684211	0.289473684211	524.268072424	17.5412192108
UniRef90_E3BRI7	0.289473684211	0.289473684211	556.166697885	17.6717600625
UniRef90_C4VQV5	0.157894736842	0.157894736842	412.590412576	15.8239569074
UniRef90_C4VQV2	0.131578947368	0.131578947368	488.13874683	16.5029352449
UniRef90_C4VQV3	0.131578947368	0.131578947368	488.13874683	16.5029352449
UniRef90_C7XKC0	0.421052631579	0.421052631579	371.726923904	15.6483729933
UniRef90_C7XKC6	0.131578947368	0.131578947368	364.850473843	14.7209336302
UniRef50_U4T066	0.0526315789474	0.0526315789474	589.69650827	15.626658361
UniRef90_D7V6R3	0.157894736842	0.157894736842	426.277551056	16.0473577529
UniRef90_D7V6R2	0.157894736842	0.157894736842	426.277551056	16.0473577529
UniRef90_D7V6R0	0.157894736842	0.157894736842	425.576670253	16.0386989256
UniRef90_E3BSQ6	0.289473684211	0.289473684211	464.426045684	17.0563311691
UniRef50_UPI0003FCB411	0.0789473684211	0.0789473684211	383.550071794	14.5012117654
UniRef90_E1NWW4	0.263157894737	0.263157894737	496.700044766	17.2421154886
UniRef90_E6LSX6	0.105263157895	0.105263157895	456.268240869	15.9053704145
UniRef90_E1NWW2	0.263157894737	0.263157894737	448.319413135	16.731664507
UniRef90_D5GY79	0.5	0.5	305.844227081	14.1431249614
SRS011355.1247	0.447368421053	0.447368421053	329.725553448	14.6772628049
UniRef50_A2RI32	0.131578947368	0.131578947368	430.351151354	15.8688628989
UniRef90_E3BUL0	0.131578947368	0.131578947368	350.943557249	14.442008345
UniRef90_E4SIW4	0.342105263158	0.342105263158	328.611771549	14.5930840705
UniRef90_E4SIW5	0.368421052632	0.368421052632	325.295367411	14.5306732978
UniRef90_E4SIW6	0.368421052632	0.368421052632	312.954291164	14.2149124029
UniRef90_V5GED6	0.447368421053	0.447368421053	445.299597762	17.0231302268
UniRef90_E4SIW3	0.342105263158	0.342105263158	333.174439907	14.7337139373
UniRef50_O07631	0.868421052632	0.868421052632	378.977535014	15.9879712113
UniRef90_D0R2I3	0.157894736842	0.157894736842	329.551818513	14.149109475
UniRef90_E1NPV0	0.131578947368	0.131578947368	549.842782296	16.8296120647
UniRef90_D0DL15	0.0526315789474	0.0526315789474	2635.07861956	15.9448693121
UniRef90_D5H198	0.473684210526	0.473684210526	387.157768215	16.017118798
UniRef90_D0DL19	0.105263157895	0.105263157895	376.424175475	14.6820999085
UniRef90_G3YYC3	0.0526315789474	0.0526315789474	771.400548606	15.8244528955
UniRef90_G3YYC2	0.0789473684211	0.0789473684211	667.442424408	16.41217594
UniRef90_G3YYC0	0.105263157895	0.105263157895	696.679088985	16.8428396315
UniRef90_G3YYC7	0.0526315789474	0.0526315789474	771.400548606	15.8244528955
UniRef90_G3YYC4	0.0526315789474	0.0526315789474	771.400548606	15.8244528955
SRS019989.1106	0.157894736842	0.157894736842	335.079311035	14.2896721582
UniRef90_V5P579	0.157894736842	0.157894736842	412.590412576	15.8239569074
UniRef90_E3R5T6	0.210526315789	0.210526315789	481.33526971	16.9803282031
UniRef90_E3R5T8	0.421052631579	0.421052631579	983.851707042	18.374038004
UniRef90_C2KBC2	0.368421052632	0.368421052632	330.189051989	14.6496665473
UniRef90_D6S366	0.105263157895	0.105263157895	379.111296275	14.7335421451
UniRef90_D6S360	0.105263157895	0.105263157895	398.797556111	15.0779748009
UniRef90_D6S361	0.105263157895	0.105263157895	398.797556111	15.0779748009
UniRef90_D6S362	0.236842105263	0.236842105263	420.147592113	16.2317888563
UniRef90_D6S363	0.105263157895	0.105263157895	399.370399596	15.0912035869
UniRef90_D6S368	0.263157894737	0.263157894737	362.361514954	15.1990240019
UniRef90_D6S369	0.263157894737	0.263157894737	330.405921194	14.4515054997
UniRef90_E3R358	0.184210526316	0.184210526316	434.59807807	16.3925863628
UniRef90_E4SL01	0.5	0.5	426.617832478	16.866530889
UniRef90_E3R351	0.157894736842	0.157894736842	502.580911098	16.8836122104
UniRef90_E3R352	0.184210526316	0.184210526316	442.257540171	16.481363273
UniRef90_E3R354	0.184210526316	0.184210526316	432.334141514	16.3449728201
UniRef90_E3R356	0.157894736842	0.157894736842	466.431673008	16.5765200508
UniRef90_Q041G8	0.157894736842	0.157894736842	327.711841133	14.1037640946
UniRef90_Q041G5	0.157894736842	0.157894736842	392.33873029	15.4576974016
UniRef90_Q041G4	0.157894736842	0.157894736842	392.33873029	15.4576974016
UniRef90_W4JIZ2	0.0526315789474	0.0526315789474	730.558378637	15.8017154491
UniRef90_D5GZT8	0.5	0.5	425.082203837	16.8401930354
UniRef90_D5GZT9	0.5	0.5	412.828890569	16.6239201411
UniRef90_D5GZT7	0.5	0.5	436.644860306	17.0476483732
UniRef90_E3BTF9	0.289473684211	0.289473684211	388.8858579	15.8189324221
UniRef90_E3BTF6	0.263157894737	0.263157894737	408.440946898	16.0921635894
UniRef90_E3BTF4	0.263157894737	0.263157894737	387.040783958	15.6909164202
UniRef90_E3BTF3	0.263157894737	0.263157894737	388.281086493	15.7105540063
UniRef90_U2GL31	0.289473684211	0.289473684211	374.04198495	15.5192303766
UniRef90_E3BT23	0.289473684211	0.289473684211	513.388736249	17.4630429671
UniRef90_G3YXX0	0.184210526316	0.184210526316	528.829153282	17.2415578134
UniRef50_E3R347	0.263157894737	0.263157894737	348.837896097	14.9055583218
UniRef50_E3R342	0.0789473684211	0.0789473684211	549.126830691	16.1322964377
UniRef90_D5GYT7	0.5	0.5	342.988084483	15.1355323278
UniRef90_D5GYT4	0.5	0.5	382.972510478	16.0113956187
UniRef90_D5GYT3	0.447368421053	0.447368421053	312.358683712	14.2269373972
UniRef90_D5GYT2	0.473684210526	0.473684210526	340.425964255	15.017254752
UniRef90_D5GYT1	0.5	0.5	320.077645723	14.5273229872
UniRef90_D5GYT0	0.5	0.5	312.299866925	14.3183789624
UniRef90_D5GYT9	0.5	0.5	325.24067857	14.6630160658
UniRef90_E1NK82	0.0789473684211	0.0789473684211	358.649850532	14.0692468376
UniRef90_C4VT04	0.131578947368	0.131578947368	451.073766076	16.12584706
UniRef90_D6S3B2	0.263157894737	0.263157894737	353.761942825	15.0216975268
UniRef90_C4VT02	0.131578947368	0.131578947368	449.7824496	16.1128956101
SRS022158.1507	0.0526315789474	0.0526315789474	398.718092645	14.2235971528
SRS011269.1204	0.236842105263	0.236842105263	397.95736169	15.8278718116
UniRef90_U5F0J7	0.105263157895	0.105263157895	539.70154369	16.4811777532
UniRef90_D6S3B6	0.289473684211	0.289473684211	370.308251823	15.4490569101
UniRef90_Q74I03	0.131578947368	0.131578947368	465.042989302	16.3003329168
SRS011355.1523	0.0789473684211	0.0789473684211	472.520733631	15.7071935442
UniRef90_W4JJJ1	0.368421052632	0.368421052632	311.208391206	14.1689573709
UniRef90_D4FBC5	0.5	0.5	446.880066151	17.1776234507
UniRef90_C4VMV8	0.210526315789	0.210526315789	326.256701874	14.2571407541
UniRef90_C4VMV9	0.184210526316	0.184210526316	358.4280692	14.9594931413
UniRef90_N1ZMU3	0.105263157895	0.105263157895	453.4169012	15.8720552202
UniRef90_C4VMV7	0.210526315789	0.210526315789	334.342181016	14.4666629865
UniRef90_C8PC59	0.105263157895	0.105263157895	491.373851465	16.2283450112
UniRef90_Q042C7	0.131578947368	0.131578947368	361.341522904	14.6510670252
UniRef90_U2HT85	0.289473684211	0.289473684211	368.148051728	15.4056196511
UniRef90_E1NY35	0.263157894737	0.263157894737	426.462368914	16.4159447708
UniRef50_D6S5A9	0.105263157895	0.105263157895	371.161949761	14.5976686525
UniRef90_A8YX63	0.5	0.5	453.231567327	17.2581726849
UniRef50_A8YX31	0.0789473684211	0.0789473684211	393.403341502	14.6768611655
UniRef90_D6S5C1	0.105263157895	0.105263157895	371.161949761	14.5976686525
UniRef90_D6S5C0	0.289473684211	0.289473684211	337.000876361	14.7016836842
UniRef90_D6S5C3	0.236842105263	0.236842105263	353.029774432	14.949695577
UniRef90_D6S5C5	0.105263157895	0.105263157895	371.161949761	14.5976686525
UniRef90_D6S5C6	0.105263157895	0.105263157895	371.161949761	14.5976686525
UniRef90_D6S5C9	0.263157894737	0.263157894737	330.088004534	14.4388064533
UniRef90_D6S5C8	0.263157894737	0.263157894737	370.570835864	15.3618479628
UniRef50_N2AM57	0.605263157895	0.605263157895	526.14873825	18.0108932259
UniRef90_D5H1B9	0.473684210526	0.473684210526	384.44545265	15.9588150675
UniRef90_D5H1B4	0.5	0.5	380.005276164	15.9448325439
UniRef90_D5H1B6	0.5	0.5	410.918419206	16.5702457962
UniRef90_D5H1B1	0.5	0.5	385.177599502	16.0645353672
UniRef90_D5H1B2	0.5	0.5	379.972835219	15.9432331366
UniRef90_D6S3Y9	0.105263157895	0.105263157895	426.369404241	15.5314686567
UniRef90_D6S3Y5	0.315789473684	0.315789473684	323.236241015	14.4229652289
UniRef90_D6S3Y6	0.289473684211	0.289473684211	349.9057064	15.0161222521
UniRef90_D6S3Y0	0.263157894737	0.263157894737	380.48946924	15.5603635215
UniRef90_D6S3Y3	0.105263157895	0.105263157895	507.792222956	16.3331656136
UniRef90_D6S3Y2	0.263157894737	0.263157894737	380.48946924	15.5603635215
UniRef90_C7XJ46	0.0789473684211	0.0789473684211	397.243846916	14.7298598163
UniRef90_C7XJ45	0.0526315789474	0.0526315789474	481.097427193	15.173698429
UniRef90_C7XJ42	0.236842105263	0.236842105263	327.462410774	14.3189163413
UniRef90_C7XJ43	0.236842105263	0.236842105263	342.972039266	14.7159887849
UniRef90_UPI000387D076	0.342105263158	0.342105263158	3095.39804375	18.3980879862
UniRef90_E3R1U9	0.421052631579	0.421052631579	397.347251066	16.1604179105
UniRef90_D5H155	0.5	0.5	411.281186417	16.5801545051
UniRef90_D5H151	0.5	0.5	407.488618278	16.5070619622
UniRef90_D5H152	0.0789473684211	0.0789473684211	782.060850894	16.4887916104
UniRef90_D0R2M1	0.157894736842	0.157894736842	364.973486784	14.9429823307
UniRef90_D0R2M3	0.157894736842	0.157894736842	374.753091756	15.1175705887
UniRef90_D0R2M2	0.157894736842	0.157894736842	374.753091756	15.1175705887
UniRef90_Q045V9	0.157894736842	0.157894736842	339.484737146	14.4160516252
UniRef90_Q045V4	0.157894736842	0.157894736842	337.246261668	14.3366727217
UniRef90_Q045V5	0.157894736842	0.157894736842	351.791530485	14.6669861673
SRS011355.396	0.368421052632	0.368421052632	387.547741027	15.9492264476
UniRef90_Q045V3	0.157894736842	0.157894736842	337.246261668	14.3366727217
UniRef90_Q045V0	0.157894736842	0.157894736842	337.246261668	14.3366727217
UniRef90_Q045V1	0.157894736842	0.157894736842	337.246261668	14.3366727217
UniRef90_D6S2C2	0.263157894737	0.263157894737	402.654945552	15.9729152053
UniRef90_D6S2C3	0.315789473684	0.315789473684	371.109132866	15.5452592427
UniRef90_C2KGT9	0.5	0.5	470.359066404	17.4807730257
UniRef90_D6S2C1	0.289473684211	0.289473684211	368.425004476	15.408724719
UniRef90_D6S2C6	0.105263157895	0.105263157895	464.746046173	16.0075264714
UniRef90_D6S2C7	0.289473684211	0.289473684211	366.370810397	15.3719576502
UniRef90_D6S2C4	0.289473684211	0.289473684211	369.401324535	15.4294157063
UniRef50_C7RI52	0.236842105263	0.236842105263	529.346191371	17.3625750271
UniRef90_D6S2C9	0.105263157895	0.105263157895	463.623326156	15.9989812361
UniRef90_C7XKX4	0.421052631579	0.421052631579	393.755306077	16.1018616801
UniRef90_C7XH20	0.394736842105	0.394736842105	329.236997799	14.644537015
UniRef90_D0DMC2	0.0789473684211	0.0789473684211	548.456879598	16.13051256
UniRef90_E1NG32	0.0526315789474	0.0526315789474	639.229789139	15.7269805583
UniRef90_D4YVF2	0.473684210526	0.473684210526	334.121913205	14.8323439882
UniRef90_E3RBU3	0.0526315789474	0.0526315789474	585.547079254	15.6194005618
SRS011355.2124	0.105263157895	0.105263157895	365.862261399	14.503630107
UniRef90_D4FD43	0.157894736842	0.157894736842	454.682576418	16.431226872
UniRef90_C7XHI3	0.473684210526	0.473684210526	447.402012868	17.0885824746
UniRef90_C7XHI2	0.289473684211	0.289473684211	430.127881674	16.5876452251
UniRef90_C7XHI0	0.263157894737	0.263157894737	328.694542431	14.4118000782
UniRef90_D0DZD5	0.289473684211	0.289473684211	405.543799093	16.127276745
SRS011269.994	0.157894736842	0.157894736842	506.885186076	16.9061214494
UniRef90_D5H0W1	0.5	0.5	435.898585626	17.041492982
UniRef50_D0R210	0.105263157895	0.105263157895	458.292622491	15.936054141
SRS011269.999	0.105263157895	0.105263157895	394.071317957	15.0067419496
UniRef90_U2HWZ0	0.236842105263	0.236842105263	363.005999701	15.1557738354
UniRef50_D7V714	0.131578947368	0.131578947368	436.257824077	15.964035594
UniRef90_C4VR36	0.105263157895	0.105263157895	518.951438417	16.3868204088
UniRef90_C4VR35	0.105263157895	0.105263157895	518.951438417	16.3868204088
UniRef90_A8YVA3	0.157894736842	0.157894736842	592.191202207	17.2662160864
UniRef90_E6LVL4	0.289473684211	0.289473684211	605.340037988	17.8514940859
UniRef90_D0DKV5	0.210526315789	0.210526315789	322.191405101	14.166725707
UniRef90_D2RAD4	0.0526315789474	0.0526315789474	573.603826082	15.5863308799
UniRef90_D0DKV2	0.184210526316	0.184210526316	322.142823587	14.1192790585
UniRef90_D0DKV1	0.157894736842	0.157894736842	376.956362603	15.1524243552
UniRef90_D0R6A1	0.157894736842	0.157894736842	413.10901228	15.8435650526
UniRef90_D0R6A0	0.157894736842	0.157894736842	413.10901228	15.8435650526
UniRef90_D0R6A2	0.157894736842	0.157894736842	413.10901228	15.8435650526
UniRef90_C4VP96	0.184210526316	0.184210526316	357.792007755	14.9473613379
UniRef90_E3BQV2	0.289473684211	0.289473684211	408.102811057	16.1891066776
UniRef90_C4VRX6	0.342105263158	0.342105263158	2381.13236589	18.3900614746
UniRef90_C4VRX5	0.0789473684211	0.0789473684211	451.858955291	15.4951044693
UniRef90_U2HXL2	0.184210526316	0.184210526316	326.826351333	14.2200492423
UniRef90_D5H2C2	0.5	0.5	306.680341756	14.1652300816
UniRef90_D5H2C3	0.210526315789	0.210526315789	371.892272556	15.2878664399
UniRef90_Q040Z7	0.157894736842	0.157894736842	367.547622727	14.9830141823
UniRef90_D5H2C7	0.473684210526	0.473684210526	319.98930153	14.4566680339
UniRef90_D5H2C8	0.5	0.5	315.416004556	14.4101142941
UniRef90_Q040Z8	0.157894736842	0.157894736842	367.547622727	14.9830141823
UniRef90_E3BSW2	0.315789473684	0.315789473684	466.162527763	17.1762436474
UniRef90_D6S641	0.263157894737	0.263157894737	335.403925953	14.5844667061
UniRef90_E3BSW1	0.289473684211	0.289473684211	457.907999261	16.9673769689
UniRef90_D6S647	0.263157894737	0.263157894737	384.39124233	15.633425706
UniRef90_E3BSW8	0.315789473684	0.315789473684	406.914138547	16.2605632894
UniRef90_C2KD32	0.5	0.5	313.678605593	14.366251903
UniRef90_F0NVE2	0.5	0.5	331.581774564	14.8341112248
UniRef90_C7XLE9	0.5	0.5	406.457950048	16.4892825867
UniRef90_C7XLE2	0.5	0.5	384.007948617	16.0284110297
UniRef90_C7Y3B6	0.473684210526	0.473684210526	319.35208667	14.4411384714
UniRef90_A0A063B0W2	0.157894736842	0.157894736842	374.152757621	15.1068355143
UniRef90_C8PAL9	0.236842105263	0.236842105263	458.11185233	16.7881612592
UniRef90_D7V5R1	0.157894736842	0.157894736842	396.86321603	15.5354063541
UniRef90_C4VSV0	0.131578947368	0.131578947368	333.46060695	14.0627597189
UniRef90_C4VSV2	0.131578947368	0.131578947368	336.538938628	14.1247587968
UniRef50_D6S329	0.236842105263	0.236842105263	391.712200677	15.717625041
UniRef90_C7XJW5	0.5	0.5	479.647539217	17.5670047207
UniRef90_C7Y886	0.5	0.5	362.95537595	15.5967452369
UniRef90_C7Y885	0.5	0.5	421.512926316	16.7739822022
UniRef90_C7XJW0	0.5	0.5	484.656949952	17.6188175009
UniRef90_W4JLY3	0.289473684211	0.289473684211	316.63060755	14.1841568771
UniRef90_E1NH92	0.289473684211	0.289473684211	375.427039844	15.5449818532
UniRef90_V5P4X1	0.157894736842	0.157894736842	412.776303001	15.8319912527
UniRef90_Q046T9	0.157894736842	0.157894736842	516.294414195	16.9492737673
UniRef90_Q046T8	0.131578947368	0.131578947368	479.427710116	16.4172968328
UniRef90_Q046T7	0.131578947368	0.131578947368	479.427710116	16.4172968328
UniRef90_Q046T4	0.131578947368	0.131578947368	479.427710116	16.4172968328
UniRef90_Q046T2	0.157894736842	0.157894736842	405.770690585	15.6852623633
UniRef90_D0DKR6	0.105263157895	0.105263157895	749.400755788	16.8734411111
UniRef90_E3BR24	0.289473684211	0.289473684211	431.853021646	16.6143234214
UniRef90_E3BR26	0.263157894737	0.263157894737	478.575377335	17.0664826392
UniRef90_E3BR27	0.263157894737	0.263157894737	431.38505452	16.4962918971
UniRef90_E3BR21	0.263157894737	0.263157894737	448.086466826	16.727800334
UniRef90_D7V6P9	0.157894736842	0.157894736842	426.662653411	16.0592873367
UniRef90_E3BR28	0.289473684211	0.289473684211	452.145773911	16.888368159
UniRef90_E3BR29	0.315789473684	0.315789473684	393.57970531	16.0073401812
UniRef90_E3BU98	0.315789473684	0.315789473684	490.209753383	17.4063010886
