#Centroids	ppanini_score	alpha_prevalence	beta_prevalence	mean_abundance
UniRef90_D4YTA1	{'VAGINA': 16.340553020402986}	{'VAGINA': 0.47368421052631576}	0.473684210526	404.112455029
UniRef50_C4VP14	{'VAGINA': 2.4990804926131491}	{'VAGINA': 0.02631578947368421}	0.0263157894737	18.9942291632
UniRef50_K7E2U4	{'VAGINA': 11.413735518197349}	{'VAGINA': 0.02631578947368421}	0.0263157894737	1786.19377066
UniRef50_I4LQN4	{'VAGINA': 9.3438312882165668}	{'VAGINA': 0.02631578947368421}	0.0263157894737	289.178114103
UniRef90_E1L0K6	{'VAGINA': 0.87563305212521048}	{'VAGINA': 0.02631578947368421}	0.0263157894737	8.78773617288
UniRef90_E1L0K9	{'VAGINA': 2.3527699787642811}	{'VAGINA': 0.02631578947368421}	0.0263157894737	18.1302536699
SRS011269.4097	{'VAGINA': 13.707007695944132}	{'VAGINA': 0.13157894736842105}	0.131578947368	318.971008694
UniRef90_C2E555	{'VAGINA': 13.633909644305113}	{'VAGINA': 0.15789473684210525}	0.157894736842	308.720991959
UniRef90_K1MKG1	{'VAGINA': 15.027741648869819}	{'VAGINA': 0.3157894736842105}	0.315789473684	346.805369274
UniRef50_A5VJN7	{'VAGINA': 2.4503390857001315}	{'VAGINA': 0.02631578947368421}	0.0263157894737	18.6849450065
UniRef50_E5C347	{'VAGINA': 7.8612108992370313}	{'VAGINA': 0.02631578947368421}	0.0263157894737	170.146027997
UniRef90_F5TEZ8	{'VAGINA': 2.5415202143800277}	{'VAGINA': 0.02631578947368421}	0.0263157894737	19.3028169089
UniRef90_F9DK35	{'VAGINA': 0.2307973156229354}	{'VAGINA': 0.0}	0.0	0.0
UniRef90_Q74LX5	{'VAGINA': 16.015279710309013}	{'VAGINA': 0.15789473684210525}	0.157894736842	424.041708932
SRS014494.1265	{'VAGINA': 7.3262719173706055}	{'VAGINA': 0.02631578947368421}	0.0263157894737	145.040122416
UniRef90_I4M3A8	{'VAGINA': 5.729089438403058}	{'VAGINA': 0.02631578947368421}	0.0263157894737	78.9597608272
UniRef90_F2BWX5	{'VAGINA': 0.72560647797966726}	{'VAGINA': 0.02631578947368421}	0.0263157894737	7.60088674723
UniRef90_F2BWX4	{'VAGINA': 1.2563802363559555}	{'VAGINA': 0.02631578947368421}	0.0263157894737	11.2130886151
UniRef90_J3EPF7	{'VAGINA': 10.914950286983059}	{'VAGINA': 0.07894736842105263}	0.0789473684211	197.890691505
UniRef90_J3EPF0	{'VAGINA': 15.033743835831054}	{'VAGINA': 0.05263157894736842}	0.0526315789474	462.674007139
UniRef50_I7IW54	{'VAGINA': 1.6159894313575616}	{'VAGINA': 0.02631578947368421}	0.0263157894737	13.6673126114
UniRef50_C2KG70	{'VAGINA': 9.6660746465832617}	{'VAGINA': 0.02631578947368421}	0.0263157894737	313.994491703
UniRef90_U2GJ33	{'VAGINA': 15.256816244605325}	{'VAGINA': 0.18421052631578946}	0.184210526316	373.437110889
SRS019989.2306	{'VAGINA': 6.3379616004644461}	{'VAGINA': 0.10526315789473684}	0.105263157895	63.3334049053
SRS047335.3812	{'VAGINA': 4.2561473667946146}	{'VAGINA': 0.02631578947368421}	0.0263157894737	31.3869281535
UniRef50_C2EW34	{'VAGINA': 3.4509482184220692}	{'VAGINA': 0.02631578947368421}	0.0263157894737	24.8051941567
UniRef90_I4M7E7	{'VAGINA': 6.2382874787253515}	{'VAGINA': 0.02631578947368421}	0.0263157894737	99.4595648411
UniRef90_I4LN36	{'VAGINA': 10.13694705149388}	{'VAGINA': 0.02631578947368421}	0.0263157894737	356.036772629
UniRef90_C7XJB2	{'VAGINA': 11.884166228165546}	{'VAGINA': 0.05263157894736842}	0.0526315789474	277.79546039
UniRef90_C7XJB4	{'VAGINA': 8.6842759339298379}	{'VAGINA': 0.02631578947368421}	0.0263157894737	230.345894338
UniRef90_C7XJB7	{'VAGINA': 8.6842759339298379}	{'VAGINA': 0.02631578947368421}	0.0263157894737	230.345894338
UniRef90_D5GYY0	{'VAGINA': 14.984372979004695}	{'VAGINA': 0.4473684210526316}	0.447368421053	340.342474624
UniRef90_E3R4P1	{'VAGINA': 17.330551707403629}	{'VAGINA': 0.42105263157894735}	0.421052631579	471.615118619
UniRef90_D1W8B1	{'VAGINA': 2.2058758851286573}	{'VAGINA': 0.02631578947368421}	0.0263157894737	17.2039582962
UniRef90_W4JGN1	{'VAGINA': 10.618137768788962}	{'VAGINA': 0.05263157894736842}	0.0526315789474	197.379876032
SRS014494.4012	{'VAGINA': 10.036326224220348}	{'VAGINA': 0.02631578947368421}	0.0263157894737	345.62297019
UniRef90_W4JGN6	{'VAGINA': 9.2906051322767293}	{'VAGINA': 0.02631578947368421}	0.0263157894737	285.341476343
UniRef90_W4JGN9	{'VAGINA': 10.431288589162229}	{'VAGINA': 0.02631578947368421}	0.0263157894737	389.088313173
UniRef90_C2HMR3	{'VAGINA': 9.2014545767755695}	{'VAGINA': 0.02631578947368421}	0.0263157894737	279.711092215
UniRef50_R6EMR5	{'VAGINA': 1.9082904953339341}	{'VAGINA': 0.02631578947368421}	0.0263157894737	15.307341366
UniRef90_A0A096B131	{'VAGINA': 7.5700553563937021}	{'VAGINA': 0.02631578947368421}	0.0263157894737	156.696244317
UniRef50_C4VKV8	{'VAGINA': 15.008946598803476}	{'VAGINA': 0.13157894736842105}	0.131578947368	380.463560333
UniRef90_S4J313	{'VAGINA': 8.1205690944115716}	{'VAGINA': 0.02631578947368421}	0.0263157894737	181.410302889
UniRef50_C7XWX6	{'VAGINA': 0.8243995804104427}	{'VAGINA': 0.02631578947368421}	0.0263157894737	8.46779628155
UniRef50_C7XWX4	{'VAGINA': 5.0694689675728979}	{'VAGINA': 0.02631578947368421}	0.0263157894737	51.0424044865
UniRef90_D1W2K7	{'VAGINA': 1.5057019712068471}	{'VAGINA': 0.02631578947368421}	0.0263157894737	13.0470049773
UniRef90_D9RSE9	{'VAGINA': 0.73573158792866689}	{'VAGINA': 0.02631578947368421}	0.0263157894737	7.76146886162
UniRef90_P36741	{'VAGINA': 4.436799958494877}	{'VAGINA': 0.02631578947368421}	0.0263157894737	34.1724797751
UniRef90_D3IEF8	{'VAGINA': 8.4832928935343066}	{'VAGINA': 0.02631578947368421}	0.0263157894737	205.246576493
UniRef50_Q3ZFU5	{'VAGINA': 15.809059874118136}	{'VAGINA': 0.05263157894736842}	0.0526315789474	746.089893571
UniRef50_B5ZBS9	{'VAGINA': 4.6450883018176476}	{'VAGINA': 0.02631578947368421}	0.0263157894737	38.8319172905
UniRef90_E3R2Z5	{'VAGINA': 12.665146073332863}	{'VAGINA': 0.3684210526315789}	0.368421052632	254.651812896
UniRef50_B5ZBS7	{'VAGINA': 1.9980851521097442}	{'VAGINA': 0.02631578947368421}	0.0263157894737	15.8706877754
UniRef50_B5ZBS2	{'VAGINA': 3.6248388144504351}	{'VAGINA': 0.02631578947368421}	0.0263157894737	25.8917882766
UniRef90_S4G8K8	{'VAGINA': 8.3705589766248867}	{'VAGINA': 0.02631578947368421}	0.0263157894737	194.287918935
UniRef50_F1T3H6	{'VAGINA': 3.2057145115312506}	{'VAGINA': 0.02631578947368421}	0.0263157894737	23.452702408
UniRef50_F1T3H5	{'VAGINA': 6.5898597203572287}	{'VAGINA': 0.02631578947368421}	0.0263157894737	115.687964621
UniRef50_F4BPP7	{'VAGINA': 0.2307973156229354}	{'VAGINA': 0.0}	0.0	0.0
UniRef90_D6T2H0	{'VAGINA': 6.4538880114317898}	{'VAGINA': 0.10526315789473684}	0.105263157895	66.9929855996
UniRef90_C4VUC4	{'VAGINA': 14.31596389382327}	{'VAGINA': 0.15789473684210525}	0.157894736842	336.355663099
UniRef90_C4VUC7	{'VAGINA': 15.287009727548661}	{'VAGINA': 0.13157894736842105}	0.131578947368	395.564561107
UniRef50_C2EVM4	{'VAGINA': 0.88241798441382158}	{'VAGINA': 0.02631578947368421}	0.0263157894737	8.85095448434
UniRef90_D1W5K9	{'VAGINA': 1.1022281328710819}	{'VAGINA': 0.02631578947368421}	0.0263157894737	10.2523588684
UniRef90_E4L9U3	{'VAGINA': 1.34704807466084}	{'VAGINA': 0.02631578947368421}	0.0263157894737	11.9149035497
UniRef50_Q71IS8	{'VAGINA': 3.9779684337765908}	{'VAGINA': 0.02631578947368421}	0.0263157894737	28.5405645709
UniRef90_E4L9U0	{'VAGINA': 0.75110245453898927}	{'VAGINA': 0.02631578947368421}	0.0263157894737	7.91948679053
UniRef90_D5GXX8	{'VAGINA': 12.687619537158037}	{'VAGINA': 0.47368421052631576}	0.473684210526	253.57336208
UniRef90_I0TDY5	{'VAGINA': 8.7152591711026872}	{'VAGINA': 0.02631578947368421}	0.0263157894737	234.730011874
UniRef90_D5GXX2	{'VAGINA': 7.7891548058609139}	{'VAGINA': 0.05263157894736842}	0.0526315789474	112.940927096
UniRef90_D5GXX0	{'VAGINA': 12.635723001897308}	{'VAGINA': 0.47368421052631576}	0.473684210526	250.560113832
UniRef90_D5GXX1	{'VAGINA': 12.918277891259025}	{'VAGINA': 0.47368421052631576}	0.473684210526	263.192002996
UniRef90_D5GXX6	{'VAGINA': 12.585421349553608}	{'VAGINA': 0.5}	0.5	245.552835709
UniRef90_D5GXX7	{'VAGINA': 13.090239113699731}	{'VAGINA': 0.47368421052631576}	0.473684210526	270.586161706
UniRef90_D5GXX4	{'VAGINA': 12.540004176811506}	{'VAGINA': 0.5}	0.5	243.327104955
UniRef90_D5GXX5	{'VAGINA': 12.804382641960926}	{'VAGINA': 0.5}	0.5	256.146937803
UniRef50_Q9PIQ0	{'VAGINA': 7.3825896394992609}	{'VAGINA': 0.02631578947368421}	0.0263157894737	147.514046734
UniRef50_C8WN02	{'VAGINA': 4.5654957209283706}	{'VAGINA': 0.02631578947368421}	0.0263157894737	37.1129532143
UniRef90_E3BSC3	{'VAGINA': 15.479925545337998}	{'VAGINA': 0.10526315789473684}	0.105263157895	423.052430853
UniRef90_C4VLT4	{'VAGINA': 14.563407822705642}	{'VAGINA': 0.2631578947368421}	0.263157894737	334.597610384
UniRef50_E3BRG9	{'VAGINA': 11.021609358223913}	{'VAGINA': 0.02631578947368421}	0.0263157894737	481.578274723
UniRef90_D2RC96	{'VAGINA': 7.7249678491158296}	{'VAGINA': 0.10526315789473684}	0.105263157895	103.394335555
UniRef90_D2RC97	{'VAGINA': 10.533004686653971}	{'VAGINA': 0.02631578947368421}	0.0263157894737	401.519200183
UniRef90_D2RC94	{'VAGINA': 8.0542129249762091}	{'VAGINA': 0.10526315789473684}	0.105263157895	113.562650085
UniRef90_D2RC95	{'VAGINA': 7.2633389500466192}	{'VAGINA': 0.10526315789473684}	0.105263157895	91.1084596817
UniRef90_D2RC93	{'VAGINA': 6.9172282773745399}	{'VAGINA': 0.10526315789473684}	0.105263157895	80.6447706395
UniRef90_D2RC90	{'VAGINA': 6.9337016377177605}	{'VAGINA': 0.10526315789473684}	0.105263157895	81.0342493857
UniRef50_Q5FMR7	{'VAGINA': 2.9920217182850815}	{'VAGINA': 0.02631578947368421}	0.0263157894737	22.2378565615
UniRef90_D2RC98	{'VAGINA': 7.893116283303943}	{'VAGINA': 0.13157894736842105}	0.131578947368	107.029853611
UniRef90_D2RC99	{'VAGINA': 8.6928230608640273}	{'VAGINA': 0.02631578947368421}	0.0263157894737	231.737750578
UniRef50_D0DL36	{'VAGINA': 1.1474041719298069}	{'VAGINA': 0.02631578947368421}	0.0263157894737	10.5936593386
UniRef90_E3BS49	{'VAGINA': 18.157220426409452}	{'VAGINA': 0.3157894736842105}	0.315789473684	748.317604351
UniRef90_Q10744	{'VAGINA': 17.129940443880574}	{'VAGINA': 0.47368421052631576}	0.473684210526	450.792344306
UniRef50_A8YX95	{'VAGINA': 11.069274179953501}	{'VAGINA': 0.05263157894736842}	0.0526315789474	230.158458166
UniRef90_E3BS42	{'VAGINA': 17.491154498902194}	{'VAGINA': 0.15789473684210525}	0.157894736842	753.717188577
UniRef90_E3BS41	{'VAGINA': 18.07539142417064}	{'VAGINA': 0.3157894736842105}	0.315789473684	656.509707222
UniRef90_E3BS40	{'VAGINA': 17.808212716437467}	{'VAGINA': 0.2894736842105263}	0.289473684211	591.137394799
UniRef90_E3BS47	{'VAGINA': 17.771458427229977}	{'VAGINA': 0.2894736842105263}	0.289473684211	578.72404022
UniRef90_E3BS45	{'VAGINA': 17.709818916813997}	{'VAGINA': 0.2631578947368421}	0.263157894737	599.146311894
UniRef90_E3BS44	{'VAGINA': 17.709818916813997}	{'VAGINA': 0.2631578947368421}	0.263157894737	599.146311894
UniRef90_D4FCR6	{'VAGINA': 12.863133305485571}	{'VAGINA': 0.10526315789473684}	0.105263157895	292.753810383
UniRef90_C7XH46	{'VAGINA': 13.740674178014528}	{'VAGINA': 0.5}	0.5	291.681757033
UniRef90_I4M266	{'VAGINA': 10.938488877826783}	{'VAGINA': 0.07894736842105263}	0.0789473684211	199.477704974
UniRef50_D1AY00	{'VAGINA': 7.5332255629477904}	{'VAGINA': 0.02631578947368421}	0.0263157894737	155.222062455
UniRef50_F1T683	{'VAGINA': 6.2899822221257571}	{'VAGINA': 0.02631578947368421}	0.0263157894737	101.921518572
UniRef50_Q6LWD8	{'VAGINA': 5.3008359993386849}	{'VAGINA': 0.02631578947368421}	0.0263157894737	61.1710484367
UniRef90_I4LB45	{'VAGINA': 6.044866736079662}	{'VAGINA': 0.02631578947368421}	0.0263157894737	92.6010821444
UniRef90_F6A0N0	{'VAGINA': 13.884873768339702}	{'VAGINA': 0.13157894736842105}	0.131578947368	326.801553071
UniRef90_F6A0N7	{'VAGINA': 12.626311447731098}	{'VAGINA': 0.13157894736842105}	0.131578947368	276.92968327
UniRef90_F2BX07	{'VAGINA': 0.7235802450454466}	{'VAGINA': 0.02631578947368421}	0.0263157894737	7.58077858123
UniRef90_E1NVE0	{'VAGINA': 12.546241170467432}	{'VAGINA': 0.07894736842105263}	0.0789473684211	288.905137865
UniRef90_E1NVE7	{'VAGINA': 17.741110842261619}	{'VAGINA': 0.2631578947368421}	0.263157894737	609.176958515
UniRef90_F5TI78	{'VAGINA': 3.6233493011429374}	{'VAGINA': 0.02631578947368421}	0.0263157894737	25.8909827274
SRS014494.943	{'VAGINA': 8.1228652307642175}	{'VAGINA': 0.02631578947368421}	0.0263157894737	181.831825023
SRS011269.820	{'VAGINA': 13.455885453074067}	{'VAGINA': 0.07894736842105263}	0.0789473684211	328.681764308
SRS011269.822	{'VAGINA': 14.567775002539376}	{'VAGINA': 0.07894736842105263}	0.0789473684211	387.032292352
UniRef50_E1NH51	{'VAGINA': 11.363526753590161}	{'VAGINA': 0.02631578947368421}	0.0263157894737	786.325913274
UniRef90_Q045X0	{'VAGINA': 13.57862553767573}	{'VAGINA': 0.13157894736842105}	0.131578947368	313.278851758
UniRef90_Q045X1	{'VAGINA': 14.431140314007221}	{'VAGINA': 0.15789473684210525}	0.157894736842	340.01286412
UniRef90_Q045X2	{'VAGINA': 14.431140314007221}	{'VAGINA': 0.15789473684210525}	0.157894736842	340.01286412
UniRef90_F1T631	{'VAGINA': 6.429304414420046}	{'VAGINA': 0.02631578947368421}	0.0263157894737	108.75293913
UniRef90_F1T636	{'VAGINA': 6.429304414420046}	{'VAGINA': 0.02631578947368421}	0.0263157894737	108.75293913
UniRef90_F1T637	{'VAGINA': 6.429304414420046}	{'VAGINA': 0.02631578947368421}	0.0263157894737	108.75293913
UniRef90_F1T634	{'VAGINA': 6.429304414420046}	{'VAGINA': 0.02631578947368421}	0.0263157894737	108.75293913
UniRef90_Q045X7	{'VAGINA': 14.503427981249523}	{'VAGINA': 0.15789473684210525}	0.157894736842	343.8004069
UniRef90_Q045X8	{'VAGINA': 14.503427981249523}	{'VAGINA': 0.15789473684210525}	0.157894736842	343.8004069
UniRef90_Q045X9	{'VAGINA': 14.706761768621936}	{'VAGINA': 0.15789473684210525}	0.157894736842	353.090804998
UniRef90_F1T638	{'VAGINA': 6.429304414420046}	{'VAGINA': 0.02631578947368421}	0.0263157894737	108.75293913
UniRef90_F1T639	{'VAGINA': 6.429304414420046}	{'VAGINA': 0.02631578947368421}	0.0263157894737	108.75293913
UniRef50_F1T6B1	{'VAGINA': 6.4091418051913331}	{'VAGINA': 0.02631578947368421}	0.0263157894737	108.137331751
UniRef90_F5TJ87	{'VAGINA': 2.8693126716904223}	{'VAGINA': 0.02631578947368421}	0.0263157894737	21.4204339629
UniRef50_D4FFS3	{'VAGINA': 0.9642468602385309}	{'VAGINA': 0.05263157894736842}	0.0526315789474	9.26651775376
UniRef90_S4IXC1	{'VAGINA': 5.1591606638063041}	{'VAGINA': 0.02631578947368421}	0.0263157894737	55.0250833265
UniRef50_F7UXU4	{'VAGINA': 4.7703305669721896}	{'VAGINA': 0.02631578947368421}	0.0263157894737	42.4961415052
UniRef90_E1NRY7	{'VAGINA': 7.607571677969359}	{'VAGINA': 0.02631578947368421}	0.0263157894737	157.901766555
UniRef50_D4YSX4	{'VAGINA': 9.4628353825832985}	{'VAGINA': 0.02631578947368421}	0.0263157894737	299.031556067
UniRef50_F7UXU8	{'VAGINA': 1.6356056348877024}	{'VAGINA': 0.02631578947368421}	0.0263157894737	13.7516224502
UniRef90_D0DMB0	{'VAGINA': 12.706698102076388}	{'VAGINA': 0.18421052631578946}	0.184210526316	268.301041845
UniRef90_D3LT63	{'VAGINA': 2.9872219745526429}	{'VAGINA': 0.02631578947368421}	0.0263157894737	22.1812040925
UniRef90_D3LT61	{'VAGINA': 2.4801558776249308}	{'VAGINA': 0.02631578947368421}	0.0263157894737	18.8632082423
UniRef90_E3D7H9	{'VAGINA': 9.9042848626295754}	{'VAGINA': 0.05263157894736842}	0.0526315789474	174.960725219
UniRef90_E3D7H8	{'VAGINA': 11.20466584462881}	{'VAGINA': 0.07894736842105263}	0.0789473684211	216.510027763
UniRef90_D3LT65	{'VAGINA': 4.8829127675809421}	{'VAGINA': 0.02631578947368421}	0.0263157894737	45.4976497644
UniRef90_D3LT64	{'VAGINA': 2.9872219745526429}	{'VAGINA': 0.02631578947368421}	0.0263157894737	22.1812040925
UniRef90_D3LT69	{'VAGINA': 3.7716370128892267}	{'VAGINA': 0.02631578947368421}	0.0263157894737	26.9350028813
UniRef90_E3D7H1	{'VAGINA': 10.607353902784766}	{'VAGINA': 0.05263157894736842}	0.0526315789474	196.834322093
UniRef90_E3D7H0	{'VAGINA': 10.607353902784766}	{'VAGINA': 0.05263157894736842}	0.0526315789474	196.834322093
UniRef90_E3D7H3	{'VAGINA': 10.405799761504801}	{'VAGINA': 0.07894736842105263}	0.0789473684211	180.217441222
UniRef90_A0A087Q958	{'VAGINA': 13.764174058871596}	{'VAGINA': 0.15789473684210525}	0.157894736842	313.365099087
UniRef90_C7Y397	{'VAGINA': 12.442076931013659}	{'VAGINA': 0.4473684210526316}	0.447368421053	241.652967164
UniRef90_E1NQM1	{'VAGINA': 17.757079143491971}	{'VAGINA': 0.21052631578947367}	0.210526315789	707.019439199
UniRef90_T0P258	{'VAGINA': 3.2372086258863839}	{'VAGINA': 0.02631578947368421}	0.0263157894737	23.6377337875
UniRef90_I1YUX7	{'VAGINA': 0.2307973156229354}	{'VAGINA': 0.0}	0.0	0.0
UniRef90_D5H0V0	{'VAGINA': 17.303274363476948}	{'VAGINA': 0.42105263157894735}	0.421052631579	468.391124235
UniRef50_Q70G21	{'VAGINA': 15.371605186425926}	{'VAGINA': 0.4473684210526316}	0.447368421053	358.207929943
UniRef90_Q74J38	{'VAGINA': 0.2307973156229354}	{'VAGINA': 0.0}	0.0	0.0
UniRef50_E4SIX0	{'VAGINA': 13.028720588992103}	{'VAGINA': 0.05263157894736842}	0.0526315789474	329.318687355
UniRef90_Q74J37	{'VAGINA': 3.3427240938772678}	{'VAGINA': 0.02631578947368421}	0.0263157894737	24.1933160221
UniRef90_F6CFI2	{'VAGINA': 17.381100010455249}	{'VAGINA': 0.5}	0.5	461.752618659
UniRef90_Q043B6	{'VAGINA': 12.377392397418511}	{'VAGINA': 0.15789473684210525}	0.157894736842	258.087484504
UniRef90_Q043B7	{'VAGINA': 10.747005329009466}	{'VAGINA': 0.05263157894736842}	0.0526315789474	205.244755566
UniRef90_Q043B0	{'VAGINA': 12.397691747032928}	{'VAGINA': 0.15789473684210525}	0.157894736842	258.892382669
UniRef90_Q043B1	{'VAGINA': 12.397691747032928}	{'VAGINA': 0.15789473684210525}	0.157894736842	258.892382669
UniRef90_Q043B3	{'VAGINA': 13.377368134679619}	{'VAGINA': 0.13157894736842105}	0.131578947368	305.521885013
UniRef50_E4SIX5	{'VAGINA': 8.3284556139294903}	{'VAGINA': 0.02631578947368421}	0.0263157894737	191.793803663
UniRef90_Q043B9	{'VAGINA': 13.377368134679619}	{'VAGINA': 0.13157894736842105}	0.131578947368	305.521885013
UniRef50_E4SIX4	{'VAGINA': 11.325061554349864}	{'VAGINA': 0.02631578947368421}	0.0263157894737	666.925115613
UniRef50_P17865	{'VAGINA': 9.8487822605882691}	{'VAGINA': 0.02631578947368421}	0.0263157894737	330.055435008
UniRef90_C4VR52	{'VAGINA': 13.360650056781902}	{'VAGINA': 0.15789473684210525}	0.157894736842	298.509307315
UniRef50_E4SIX6	{'VAGINA': 8.3284556139294903}	{'VAGINA': 0.02631578947368421}	0.0263157894737	191.793803663
UniRef90_UPI000398CE39	{'VAGINA': 7.4797708136984946}	{'VAGINA': 0.02631578947368421}	0.0263157894737	152.714101712
UniRef90_S4IGC6	{'VAGINA': 5.3244055949741158}	{'VAGINA': 0.02631578947368421}	0.0263157894737	62.2604257749
UniRef50_W4JJ72	{'VAGINA': 13.543466339637554}	{'VAGINA': 0.10526315789473684}	0.105263157895	320.680712411
UniRef90_Q74ID3	{'VAGINA': 13.642495252492678}	{'VAGINA': 0.15789473684210525}	0.157894736842	308.820082644
UniRef50_G5KCA8	{'VAGINA': 3.9673824525385322}	{'VAGINA': 0.02631578947368421}	0.0263157894737	28.4608423235
UniRef90_E3D6Z0	{'VAGINA': 8.2657068904459052}	{'VAGINA': 0.05263157894736842}	0.0526315789474	126.759827935
UniRef50_S5SRG7	{'VAGINA': 3.1694054156960783}	{'VAGINA': 0.02631578947368421}	0.0263157894737	23.2482849105
UniRef50_R5C3J5	{'VAGINA': 2.0304325207189602}	{'VAGINA': 0.02631578947368421}	0.0263157894737	16.0845075155
UniRef90_S4GG93	{'VAGINA': 4.6472002545806577}	{'VAGINA': 0.02631578947368421}	0.0263157894737	38.8894042284
UniRef50_UPI00041F8DA7	{'VAGINA': 16.607299107090277}	{'VAGINA': 0.18421052631578946}	0.184210526316	453.334339436
UniRef90_U2HQN4	{'VAGINA': 13.350826283501609}	{'VAGINA': 0.18421052631578946}	0.184210526316	293.138812822
UniRef50_L1MNY3	{'VAGINA': 16.802776627960366}	{'VAGINA': 0.10526315789473684}	0.105263157895	658.569995359
UniRef90_S4HDQ2	{'VAGINA': 5.3655434811578742}	{'VAGINA': 0.02631578947368421}	0.0263157894737	63.6434698716
UniRef90_D3LSN8	{'VAGINA': 2.3362943709671717}	{'VAGINA': 0.02631578947368421}	0.0263157894737	18.0345929814
UniRef90_D3LSN9	{'VAGINA': 2.3362943709671717}	{'VAGINA': 0.02631578947368421}	0.0263157894737	18.0345929814
UniRef90_D3LSN0	{'VAGINA': 2.481847144570426}	{'VAGINA': 0.02631578947368421}	0.0263157894737	18.8743732071
UniRef90_D3LSN1	{'VAGINA': 2.481847144570426}	{'VAGINA': 0.02631578947368421}	0.0263157894737	18.8743732071
UniRef90_D3LSN2	{'VAGINA': 4.7687703364031346}	{'VAGINA': 0.02631578947368421}	0.0263157894737	42.4683281102
UniRef50_U6F4V0	{'VAGINA': 10.181298971497315}	{'VAGINA': 0.02631578947368421}	0.0263157894737	360.882630505
UniRef90_D3LSN4	{'VAGINA': 5.0242425084169504}	{'VAGINA': 0.02631578947368421}	0.0263157894737	49.6776645907
UniRef90_D3LSN5	{'VAGINA': 3.6599175895206022}	{'VAGINA': 0.02631578947368421}	0.0263157894737	26.0837096876
UniRef90_D3LSN6	{'VAGINA': 2.9785760050997312}	{'VAGINA': 0.02631578947368421}	0.0263157894737	22.1293533448
UniRef90_E3D802	{'VAGINA': 10.361745277688403}	{'VAGINA': 0.07894736842105263}	0.0789473684211	179.019786959
UniRef90_E3D800	{'VAGINA': 9.4538939624237681}	{'VAGINA': 0.05263157894736842}	0.0526315789474	160.624456783
UniRef90_E3D801	{'VAGINA': 12.026129329222538}	{'VAGINA': 0.13157894736842105}	0.131578947368	247.631840585
UniRef90_E3D806	{'VAGINA': 10.449824808090336}	{'VAGINA': 0.05263157894736842}	0.0526315789474	188.974423369
UniRef90_E3D805	{'VAGINA': 10.996196065218589}	{'VAGINA': 0.13157894736842105}	0.131578947368	187.065487829
UniRef90_E3D808	{'VAGINA': 9.0844707634260118}	{'VAGINA': 0.07894736842105263}	0.0789473684211	142.286677305
UniRef50_Q9PQ33	{'VAGINA': 4.3718322962897194}	{'VAGINA': 0.02631578947368421}	0.0263157894737	33.0469695032
UniRef50_D0DKN1	{'VAGINA': 11.412641627515693}	{'VAGINA': 0.02631578947368421}	0.0263157894737	1710.41991203
SRS024068.1815	{'VAGINA': 7.4415368801265656}	{'VAGINA': 0.05263157894736842}	0.0526315789474	101.363551722
UniRef90_K1MBL5	{'VAGINA': 9.0451171749151342}	{'VAGINA': 0.02631578947368421}	0.0263157894737	266.376299462
UniRef50_D8IH48	{'VAGINA': 3.3963905176191886}	{'VAGINA': 0.02631578947368421}	0.0263157894737	24.4593883478
