Gene ID	Annotation	SRS056210	SRS011132	SRS019597	SRS015996	SRS016033
SRS015996.4513-T1-C	UniRef_unknown	0.0	0.0	0.0	0.0992907801418	0.0
SRS015996.12787-T1-C	UniRef_unknown	0.0	0.0	0.0	0.398550724638	0.0
SRS015996.9654-T1-C	UniRef_unknown	0.0	0.0	0.0	0.556483027268	0.0
SRS015996.7419-T1-C	UniRef_unknown	0.0	0.0	0.0	0.234353586112	0.0
SRS015996.1506-T1-C	UniRef_unknown	0.0	0.0	0.0	0.15	0.0
SRS015996.13339-T1-C	UniRef_unknown	0.0	0.0	0.0	0.348122866894	0.0
SRS015996.4348-T1-C	UniRef_unknown	0.0	0.0	0.0	0.189931350114	0.0
SRS015996.14351-T1-C	UniRef_unknown	0.0	0.0	0.0	0.141141141141	0.0
SRS015996.4490-T1-C	UniRef_unknown	0.0	0.0	0.0	0.421875	0.0
SRS015996.8432-T1-C	UniRef90_E0MVJ6	0.0	0.0	0.0	0.293933463796	0.0
SRS015996.13156-T1-C	UniRef_unknown	0.0	0.0	0.0	0.135888501742	0.0
SRS015996.6329-T1-C	UniRef_unknown	0.0	0.0	0.0	0.529442970822	0.0
SRS015996.2113-T1-C	UniRef_unknown	0.0	0.0	0.0	0.337873232059	0.0
SRS015996.20016-T1-C	UniRef_unknown	0.0	0.0	0.0	0.347025495751	0.0
SRS015996.10985-T1-C	UniRef_unknown	0.0	0.0	0.0	0.378854625551	0.0
SRS015996.9019-T1-C	UniRef_unknown	0.0	0.0	0.0	0.432554634514	0.0
SRS015996.3281-T1-C	UniRef_unknown	0.0	0.0	0.0	0.623600344531	0.0
SRS015996.10245-T1-C	UniRef_unknown	0.0	0.0	0.0	0.161137440758	0.0
SRS015996.6675-T1-C	UniRef_unknown	0.0	0.0	0.0	0.286833383549	0.0
SRS015996.12894-T1-C	UniRef_unknown	0.0	0.0	0.0	0.207885304659	0.0
SRS015996.15622-T1-C	UniRef_unknown	0.0	0.0	0.0	0.1175	0.0
SRS015996.2529-T1-C	UniRef_unknown	0.0	0.0	0.0	0.152892561983	0.0
SRS015996.8319-T1-C	UniRef_unknown	0.0	0.0	0.0	0.228103339635	0.0
SRS015996.15411-T1-C	UniRef_unknown	0.0	0.0	0.0	0.312661498708	0.0
SRS015996.9481-T1-C	UniRef_unknown	0.0	0.0	0.0	0.269383434771	0.0
SRS015996.11225-T1-C	UniRef_unknown	0.0	0.0	0.0	0.214592274678	0.0
SRS015996.9816-T1-C	UniRef_unknown	0.0	0.0	0.0	0.242574257426	0.0
SRS015996.14035-T1-C	UniRef_unknown	0.0	0.0	0.0	0.0971786833856	0.0
SRS015996.8126-T1-C	UniRef_unknown	0.0	0.0	0.0	0.156950672646	0.0
SRS015996.7464-T1-C	UniRef_unknown	0.0	0.0	0.0	0.223867595819	0.0
SRS015996.5502-T1-C	UniRef_unknown	0.0	0.0	0.0	0.154639175258	0.0
SRS015996.4464-T1-C	UniRef_unknown	0.0	0.0	0.0	0.569321533923	0.0
SRS015996.19833-T1-C	UniRef_unknown	0.0	0.0	0.0	0.192399049881	0.0
SRS015996.898-T1-C	UniRef_unknown	0.0	0.0	0.0	0.339382940109	0.0
SRS015996.2004-T1-C	UniRef_unknown	0.0	0.0	0.0	0.10888252149	0.0
SRS015996.8348-T1-C	UniRef_unknown	0.0	0.0	0.0	0.347994825356	0.0
SRS015996.19450-T1-C	UniRef_unknown	0.0	0.0	0.0	0.292471042471	0.0
SRS015996.11542-T1-C	UniRef_unknown	0.0	0.0	0.0	0.119834710744	0.0
SRS015996.18379-T1-C	UniRef_unknown	0.0	0.0	0.0	0.535864978903	0.0
SRS015996.13447-T1-C	UniRef_unknown	0.0	0.0	0.0	0.424242424242	0.0
SRS015996.13630-T1-C	UniRef_unknown	0.0	0.0	0.0	0.287128712871	0.0
SRS015996.2699-T1-C	UniRef_unknown	0.0	0.0	0.0	0.186234817814	0.0
SRS015996.435-T1-C	UniRef_unknown	0.0	0.0	0.0	0.0688524590164	0.0
SRS015996.16859-T1-C	UniRef_unknown	0.0	0.0	0.0	1.00606060606	0.0
SRS015996.12300-T1-C	UniRef_unknown	0.0	0.0	0.0	0.688212927757	0.0
SRS015996.14426-T1-C	UniRef_unknown	0.0	0.0	0.0	0.0922619047619	0.0
SRS015996.18145-T1-C	UniRef_unknown	0.0	0.0	0.0	0.271212121212	0.0
SRS015996.17526-T1-C	UniRef_unknown	0.0	0.0	0.0	0.191489361702	0.0
SRS015996.13071-T1-C	UniRef_unknown	0.0	0.0	0.0	0.214788732394	0.0
SRS015996.130-T1-C	UniRef_unknown	0.0	0.0	0.0	0.0980392156863	0.0
SRS015996.4714-T1-C	UniRef_unknown	0.0	0.0	0.0	0.427446569179	0.0
SRS015996.383-T1-C	UniRef_unknown	0.0	0.0	0.0	0.084375	0.0
SRS015996.4211-T1-C	UniRef_unknown	0.0	0.0	0.0	0.122727272727	0.0
SRS015996.9171-T1-C	UniRef_unknown	0.0	0.0	0.0	0.224409448819	0.0
SRS015996.7498-T1-C	UniRef_unknown	0.0	0.0	0.0	0.444570135747	0.0
SRS015996.14088-T1-C	UniRef_unknown	0.0	0.0	0.0	0.88785046729	0.0
SRS015996.2977-T1-C	UniRef_unknown	0.0	0.0	0.0	0.182403433476	0.0
SRS015996.10623-T1-C	UniRef_unknown	0.0	0.0	0.0	0.301369863014	0.0
SRS015996.9775-T1-C	UniRef_unknown	0.0	0.0	0.0	0.363184079602	0.0
SRS015996.5925-T1-C	UniRef_unknown	0.0	0.0	0.0	0.148788927336	0.0
SRS015996.13761-T1-C	UniRef_unknown	0.0	0.0	0.0	0.444805194805	0.0
SRS015996.2635-T1-C	UniRef_unknown	0.0	0.0	0.0	0.255514705882	0.0
SRS015996.16296-T1-C	UniRef_unknown	0.0	0.0	0.0	0.116853932584	0.0
SRS015996.6425-T1-C	UniRef_unknown	0.0	0.0	0.0	0.291603053435	0.0
SRS015996.13713-T1-C	UniRef_unknown	0.0	0.0	0.0	0.156862745098	0.0
SRS015996.794-T1-C	UniRef_unknown	0.0	0.0	0.0	0.15811965812	0.0
SRS015996.18071-T1-C	UniRef_unknown	0.0	0.0	0.0	0.328149300156	0.0
SRS015996.18884-T1-C	UniRef_unknown	0.0	0.0	0.0	0.151442307692	0.0
SRS015996.8313-T1-C	UniRef_unknown	0.0	0.0	0.0	0.443434343434	0.0
SRS015996.17921-T1-C	UniRef_unknown	0.0	0.0	0.0	0.230769230769	0.0
SRS015996.11315-T1-C	UniRef_unknown	0.0	0.0	0.0	0.292372881356	0.0
SRS015996.2652-T1-C	UniRef_unknown	0.0	0.0	0.0	0.23359375	0.0
SRS015996.8997-T1-C	UniRef_unknown	0.0	0.0	0.0	0.172167707404	0.0
SRS015996.14585-T1-C	UniRef_unknown	0.0	0.0	0.0	0.30029154519	0.0
SRS015996.5826-T1-C	UniRef_unknown	0.0	0.0	0.0	0.299310344828	0.0
SRS015996.12389-T1-C	UniRef_unknown	0.0	0.0	0.0	0.22641509434	0.0
SRS015996.7560-T1-C	UniRef_unknown	0.0	0.0	0.0	0.220135236664	0.0
SRS015996.10865-T1-C	UniRef_unknown	0.0	0.0	0.0	0.129464285714	0.0
SRS015996.8123-T1-C	UniRef_unknown	0.0	0.0	0.0	0.341389728097	0.0
SRS015996.5203-T1-C	UniRef_unknown	0.0	0.0	0.0	0.455882352941	0.0
SRS015996.19119-T1-C	UniRef_unknown	0.0	0.0	0.0	0.272425249169	0.0
SRS015996.20354-T1-C	UniRef_unknown	0.0	0.0	0.0	0.419587628866	0.0
SRS015996.20615-T1-C	UniRef_unknown	0.0	0.0	0.0	0.253555967842	0.0
SRS015996.7441-T1-C	UniRef_unknown	0.0	0.0	0.0	0.112727272727	0.0
SRS015996.13903-T1-C	UniRef_unknown	0.0	0.0	0.0	0.449044585987	0.0
SRS015996.10928-T1-C	UniRef_unknown	0.0	0.0	0.0	0.154867256637	0.0
SRS015996.2582-T1-C	UniRef_unknown	0.0	0.0	0.0	0.58064516129	0.0
SRS015996.13093-T1-C	UniRef_unknown	0.0	0.0	0.0	0.40701754386	0.0
SRS015996.18338-T1-C	UniRef_unknown	0.0	0.0	0.0	0.454415954416	0.0
SRS015996.4914-T1-C	UniRef_unknown	0.0	0.0	0.0	0.198224852071	0.0
SRS015996.1182-T1-C	UniRef_unknown	0.0	0.0	0.0	0.121593291405	0.0
SRS015996.882-T1-C	UniRef_unknown	0.0	0.0	0.0	0.104	0.0
SRS015996.7485-T1-C	UniRef_unknown	0.0	0.0	0.0	0.184466019417	0.0
SRS015996.4789-T1-C	UniRef_unknown	0.0	0.0	0.0	0.556915544676	0.0
SRS015996.16806-T1-C	UniRef_unknown	0.0	0.0	0.0	0.185714285714	0.0
SRS015996.20612-T1-C	UniRef_unknown	0.0	0.0	0.0	0.25248447205	0.0
SRS015996.18356-T1-C	UniRef_unknown	0.0	0.0	0.0	0.158865248227	0.0
SRS015996.17761-T1-C	UniRef_unknown	0.0	0.0	0.0	0.231666666667	0.0
SRS015996.5510-T1-C	UniRef_unknown	0.0	0.0	0.0	0.145833333333	0.0
SRS015996.11646-T1-C	UniRef_unknown	0.0	0.0	0.0	0.163265306122	0.0
SRS015996.19617-T1-C	UniRef_unknown	0.0	0.0	0.0	0.228980322004	0.0
SRS015996.2686-T1-C	UniRef_unknown	0.0	0.0	0.0	0.154093097913	0.0
SRS015996.660-T1-C	UniRef_unknown	0.0	0.0	0.0	0.157407407407	0.0
SRS015996.9098-T1-C	UniRef_unknown	0.0	0.0	0.0	0.202507232401	0.0
SRS015996.1257-T1-C	UniRef_unknown	0.0	0.0	0.0	0.150793650794	0.0
SRS015996.6909-T1-C	UniRef_unknown	0.0	0.0	0.0	0.525773195876	0.0
SRS015996.4322-T1-C	UniRef_unknown	0.0	0.0	0.0	0.275707898659	0.0
SRS015996.316-T1-C	UniRef_unknown	0.0	0.0	0.0	0.0643776824034	0.0
SRS015996.4972-T1-C	UniRef_unknown	0.0	0.0	0.0	0.251968503937	0.0
SRS015996.13297-T1-C	UniRef_unknown	0.0	0.0	0.0	0.164948453608	0.0
SRS015996.828-T1-C	UniRef_unknown	0.0	0.0	0.0	0.18115942029	0.0
SRS015996.13313-T1-C	UniRef_unknown	0.0	0.0	0.0	0.404109589041	0.0
SRS015996.14949-T1-C	UniRef_unknown	0.0	0.0	0.0	0.258241758242	0.0
SRS015996.4207-T1-C	UniRef_unknown	0.0	0.0	0.0	0.117857142857	0.0
SRS015996.391-T1-C	UniRef_unknown	0.0	0.0	0.0	0.144736842105	0.0
SRS015996.13210-T1-C	UniRef_unknown	0.0	0.0	0.0	0.245674740484	0.0
SRS015996.7900-T1-C	UniRef_unknown	0.0	0.0	0.0	0.327247191011	0.0
SRS015996.14814-T1-C	UniRef_unknown	0.0	0.0	0.0	0.193277310924	0.0
SRS015996.4053-T1-C	UniRef_unknown	0.0	0.0	0.0	0.0850340136054	0.0
SRS015996.1752-T1-C	UniRef_unknown	0.0	0.0	0.0	0.554347826087	0.0
SRS015996.5570-T1-C	UniRef_unknown	0.0	0.0	0.0	0.118721461187	0.0
SRS015996.13534-T1-C	UniRef_unknown	0.0	0.0	0.0	0.7	0.0
SRS015996.20665-T1-C	UniRef_unknown	0.0	0.0	0.0	0.236069173758	0.0
SRS015996.11810-T1-C	UniRef_unknown	0.0	0.0	0.0	0.160642570281	0.0
SRS015996.4660-T1-C	UniRef_unknown	0.0	0.0	0.0	0.582947785856	0.0
SRS015996.5709-T1-C	UniRef_unknown	0.0	0.0	0.0	0.105042016807	0.0
SRS015996.8915-T1-C	UniRef_unknown	0.0	0.0	0.0	0.306824925816	0.0
SRS015996.7787-T1-C	UniRef_unknown	0.0	0.0	0.0	0.5796875	0.0
SRS015996.8933-T1-C	UniRef_unknown	0.0	0.0	0.0	0.232251521298	0.0
SRS015996.477-T1-C	UniRef_unknown	0.0	0.0	0.0	0.216304347826	0.0
SRS015996.5948-T1-C	UniRef_unknown	0.0	0.0	0.0	0.307692307692	0.0
SRS015996.14813-T1-C	UniRef_unknown	0.0	0.0	0.0	0.407303370787	0.0
SRS015996.157-T1-C	UniRef_unknown	0.0	0.0	0.0	0.123015873016	0.0
SRS015996.16038-T1-C	UniRef_unknown	0.0	0.0	0.0	0.131455399061	0.0
SRS015996.13448-T1-C	UniRef_unknown	0.0	0.0	0.0	0.491582491582	0.0
SRS015996.8577-T1-C	UniRef_unknown	0.0	0.0	0.0	0.376712328767	0.0
SRS015996.8417-T1-C	UniRef_unknown	0.0	0.0	0.0	0.343343343343	0.0
SRS015996.19414-T1-C	UniRef_unknown	0.0	0.0	0.0	0.251473477407	0.0
SRS015996.15835-T1-C	UniRef_unknown	0.0	0.0	0.0	0.213075060533	0.0
SRS015996.14561-T1-C	UniRef_unknown	0.0	0.0	0.0	0.137426900585	0.0
SRS015996.19853-T1-C	UniRef_unknown	0.0	0.0	0.0	0.228125	0.0
SRS015996.7204-T1-C	UniRef_unknown	0.0	0.0	0.0	0.236296296296	0.0
SRS015996.15135-T1-C	UniRef_unknown	0.0	0.0	0.0	0.627345844504	0.0
SRS015996.17373-T1-C	UniRef_unknown	0.0	0.0	0.0	0.374087591241	0.0
SRS015996.914-T1-C	UniRef_unknown	0.0	0.0	0.0	0.205811138015	0.0
SRS015996.4923-T1-C	UniRef_unknown	0.0	0.0	0.0	0.890034364261	0.0
SRS015996.13244-T1-C	UniRef_unknown	0.0	0.0	0.0	0.0896551724138	0.0
SRS015996.7879-T1-C	UniRef_unknown	0.0	0.0	0.0	0.593333333333	0.0
SRS015996.8925-T1-C	UniRef_unknown	0.0	0.0	0.0	0.731557377049	0.0
SRS015996.3499-T1-C	UniRef_unknown	0.0	0.0	0.0	0.150442477876	0.0
SRS015996.9367-T1-C	UniRef_unknown	0.0	0.0	0.0	0.258823529412	0.0
SRS015996.4987-T1-C	UniRef_unknown	0.0	0.0	0.0	0.442546583851	0.0
SRS015996.19226-T1-C	UniRef_unknown	0.0	0.0	0.0	0.203605514316	0.0
SRS015996.8237-T1-C	UniRef_unknown	0.0	0.0	0.0	0.221840068788	0.0
SRS015996.6350-T1-C	UniRef_unknown	0.0	0.0	0.0	0.97084548105	0.0
SRS015996.6992-T1-C	UniRef_unknown	0.0	0.0	0.0	0.127799736495	0.0
SRS015996.6043-T1-C	UniRef_unknown	0.0	0.0	0.0	0.472739820566	0.0
SRS015996.12099-T1-C	UniRef_unknown	0.0	0.0	0.0	0.264591439689	0.0
SRS015996.20536-T1-C	UniRef_unknown	0.0	0.0	0.0	0.242215932066	0.0
SRS015996.13078-T1-C	UniRef_unknown	0.0	0.0	0.0	0.401408450704	0.0
SRS015996.4350-T1-C	UniRef_unknown	0.0	0.0	0.0	0.375	0.0
SRS015996.2502-T1-C	UniRef_unknown	0.0	0.0	0.0	0.460093896714	0.0
SRS015996.11732-T1-C	UniRef_unknown	0.0	0.0	0.0	0.267206477733	0.0
SRS015996.3896-T1-C	UniRef_unknown	0.0	0.0	0.0	0.524958402662	0.0
SRS015996.8939-T1-C	UniRef_unknown	0.0	0.0	0.0	0.492452830189	0.0
SRS015996.3993-T1-C	UniRef_unknown	0.0	0.0	0.0	0.1220657277	0.0
SRS015996.4120-T1-C	UniRef_unknown	0.0	0.0	0.0	0.120263591433	0.0
SRS015996.13952-T1-C	UniRef_unknown	0.0	0.0	0.0	0.104430379747	0.0
SRS015996.18103-T1-C	UniRef_unknown	0.0	0.0	0.0	0.261868300153	0.0
SRS015996.328-T1-C	UniRef_unknown	0.0	0.0	0.0	0.0651162790698	0.0
SRS015996.8551-T1-C	UniRef_unknown	0.0	0.0	0.0	0.121212121212	0.0
SRS015996.3652-T1-C	UniRef_unknown	0.0	0.0	0.0	0.66590389016	0.0
SRS015996.3886-T1-C	UniRef_unknown	0.0	0.0	0.0	0.0865800865801	0.0
SRS015996.7497-T1-C	UniRef_unknown	0.0	0.0	0.0	0.217391304348	0.0
SRS015996.10224-T1-C	UniRef_unknown	0.0	0.0	0.0	0.18009478673	0.0
SRS015996.2009-T1-C	UniRef_unknown	0.0	0.0	0.0	0.138775510204	0.0
SRS015996.19668-T1-C	UniRef_unknown	0.0	0.0	0.0	0.202081526453	0.0
SRS015996.103-T1-C	UniRef_unknown	0.0	0.0	0.0	0.107142857143	0.0
SRS015996.16541-T1-C	UniRef_unknown	0.0	0.0	0.0	0.204301075269	0.0
SRS015996.12177-T1-C	UniRef_unknown	0.0	0.0	0.0	0.586872586873	0.0
SRS015996.17801-T1-C	UniRef_unknown	0.0	0.0	0.0	0.146622734761	0.0
SRS015996.17412-T1-C	UniRef_unknown	0.0	0.0	0.0	0.115732368897	0.0
SRS015996.9602-T1-C	UniRef_unknown	0.0	0.0	0.0	0.280664002459	0.0
SRS015996.3676-T1-C	UniRef_unknown	0.0	0.0	0.0	0.487804878049	0.0
SRS015996.9460-T1-C	UniRef_unknown	0.0	0.0	0.0	0.249265138154	0.0
SRS015996.12372-T1-C	UniRef_unknown	0.0	0.0	0.0	0.162264150943	0.0
SRS015996.17727-T1-C	UniRef_unknown	0.0	0.0	0.0	0.192242833052	0.0
SRS015996.11833-T1-C	UniRef_unknown	0.0	0.0	0.0	0.312	0.0
SRS015996.9851-T1-C	UniRef_unknown	0.0	0.0	0.0	0.532019704433	0.0
SRS015996.15707-T1-C	UniRef_unknown	0.0	0.0	0.0	0.130864197531	0.0
SRS015996.13472-T1-C	UniRef_unknown	0.0	0.0	0.0	0.451178451178	0.0
SRS015996.6089-T1-C	UniRef_unknown	0.0	0.0	0.0	0.398533007335	0.0
SRS015996.20341-T1-C	UniRef_unknown	0.0	0.0	0.0	0.249869587898	0.0
SRS015996.3999-T1-C	UniRef_unknown	0.0	0.0	0.0	0.101351351351	0.0
SRS015996.5332-T1-C	UniRef_unknown	0.0	0.0	0.0	0.182089552239	0.0
SRS015996.15383-T1-C	UniRef_unknown	0.0	0.0	0.0	0.27012987013	0.0
SRS015996.9415-T1-C	UniRef_unknown	0.0	0.0	0.0	0.241014799154	0.0
SRS015996.1449-T1-C	UniRef_unknown	0.0	0.0	0.0	0.254783484391	0.0
SRS015996.12373-T1-C	UniRef_unknown	0.0	0.0	0.0	0.188679245283	0.0
SRS015996.16370-T1-C	UniRef_unknown	0.0	0.0	0.0	0.226666666667	0.0
SRS015996.6094-T1-C	UniRef_unknown	0.0	0.0	0.0	0.232746955345	0.0
SRS015996.3007-T1-C	UniRef_unknown	0.0	0.0	0.0	0.172140878512	0.0
SRS015996.13110-T1-C	UniRef_unknown	0.0	0.0	0.0	1.27719298246	0.0
SRS015996.14179-T1-C	UniRef_unknown	0.0	0.0	0.0	0.178461538462	0.0
SRS015996.20517-T1-C	UniRef_unknown	0.0	0.0	0.0	0.275847808106	0.0
SRS015996.8256-T1-C	UniRef_unknown	0.0	0.0	0.0	0.352112676056	0.0
SRS015996.11199-T1-C	UniRef_unknown	0.0	0.0	0.0	0.214592274678	0.0
SRS015996.8728-T1-C	UniRef_unknown	0.0	0.0	0.0	0.281656804734	0.0
SRS015996.33-T1-C	UniRef_unknown	0.0	0.0	0.0	0.158415841584	0.0
SRS015996.17881-T1-C	UniRef_unknown	0.0	0.0	0.0	0.216129032258	0.0
SRS015996.19711-T1-C	UniRef_unknown	0.0	0.0	0.0	0.296954314721	0.0
SRS015996.9270-T1-C	UniRef_unknown	0.0	0.0	0.0	0.395530726257	0.0
SRS015996.7920-T1-C	UniRef_unknown	0.0	0.0	0.0	0.574660633484	0.0
SRS015996.1170-T1-C	UniRef_unknown	0.0	0.0	0.0	0.240478781284	0.0
SRS015996.1253-T1-C	UniRef_unknown	0.0	0.0	0.0	0.694382022472	0.0
SRS015996.3822-T1-C	UniRef_unknown	0.0	0.0	0.0	0.52495697074	0.0
SRS015996.1184-T1-C	UniRef_unknown	0.0	0.0	0.0	0.226002430134	0.0
SRS015996.6140-T1-C	UniRef_unknown	0.0	0.0	0.0	0.183006535948	0.0
SRS015996.15670-T1-C	UniRef_unknown	0.0	0.0	0.0	0.131513647643	0.0
SRS015996.12711-T1-C	UniRef_unknown	0.0	0.0	0.0	0.332116788321	0.0
SRS015996.6942-T1-C	UniRef_unknown	0.0	0.0	0.0	0.137450199203	0.0
SRS015996.20000-T1-C	UniRef_unknown	0.0	0.0	0.0	0.348538845331	0.0
SRS015996.5365-T1-C	UniRef_unknown	0.0	0.0	0.0	0.565170940171	0.0
SRS015996.3308-T1-C	UniRef_unknown	0.0	0.0	0.0	0.119741100324	0.0
SRS015996.529-T1-C	UniRef_unknown	0.0	0.0	0.0	0.169133192389	0.0
SRS015996.659-T1-C	UniRef_unknown	0.0	0.0	0.0	0.157407407407	0.0
SRS015996.10686-T1-C	UniRef_unknown	0.0	0.0	0.0	0.511312217195	0.0
SRS015996.11396-T1-C	UniRef_unknown	0.0	0.0	0.0	0.155462184874	0.0
SRS015996.2688-T1-C	UniRef_unknown	0.0	0.0	0.0	0.208387942333	0.0
SRS015996.3642-T1-C	UniRef_unknown	0.0	0.0	0.0	0.687331536388	0.0
SRS015996.1860-T1-C	UniRef_unknown	0.0	0.0	0.0	0.694871794872	0.0
SRS015996.19233-T1-C	UniRef_unknown	0.0	0.0	0.0	0.324152542373	0.0
SRS015996.16329-T1-C	UniRef_unknown	0.0	0.0	0.0	0.4451901566	0.0
SRS015996.11934-T1-C	UniRef_unknown	0.0	0.0	0.0	0.150197628458	0.0
SRS015996.1335-T1-C	UniRef_unknown	0.0	0.0	0.0	0.135458167331	0.0
SRS015996.14056-T1-C	UniRef_unknown	0.0	0.0	0.0	0.471875	0.0
SRS015996.4059-T1-C	UniRef_unknown	0.0	0.0	0.0	0.211340206186	0.0
SRS015996.15941-T1-C	UniRef_unknown	0.0	0.0	0.0	0.147268408551	0.0
SRS015996.5559-T1-C	UniRef_unknown	0.0	0.0	0.0	0.147222222222	0.0
SRS015996.12379-T1-C	UniRef_unknown	0.0	0.0	0.0	0.120754716981	0.0
SRS015996.6417-T1-C	UniRef_unknown	0.0	0.0	0.0	0.165137614679	0.0
SRS015996.18528-T1-C	UniRef_unknown	0.0	0.0	0.0	0.315860215054	0.0
SRS015996.9073-T1-C	UniRef_unknown	0.0	0.0	0.0	0.514656144307	0.0
SRS015996.12516-T1-C	UniRef_unknown	0.0	0.0	0.0	0.44776119403	0.0
SRS015996.14506-T1-C	UniRef_unknown	0.0	0.0	0.0	0.235294117647	0.0
SRS015996.16460-T1-C	UniRef_unknown	0.0	0.0	0.0	0.407002188184	0.0
SRS015996.18316-T1-C	UniRef_unknown	0.0	0.0	0.0	0.486370157819	0.0
SRS015996.8380-T1-C	UniRef_unknown	0.0	0.0	0.0	0.713883677298	0.0
SRS015996.15487-T1-C	UniRef_unknown	0.0	0.0	0.0	0.156010230179	0.0
SRS015996.17859-T1-C	UniRef_unknown	0.0	0.0	0.0	0.217886178862	0.0
SRS015996.12499-T1-C	UniRef_unknown	0.0	0.0	0.0	0.126865671642	0.0
SRS015996.6832-T1-C	UniRef_unknown	0.0	0.0	0.0	0.150515463918	0.0
SRS015996.19141-T1-C	UniRef_unknown	0.0	0.0	0.0	0.233552631579	0.0
SRS015996.11080-T1-C	UniRef_unknown	0.0	0.0	0.0	0.182608695652	0.0
SRS015996.1983-T1-C	UniRef_unknown	0.0	0.0	0.0	0.458079268293	0.0
SRS015996.15177-T1-C	UniRef_unknown	0.0	0.0	0.0	0.216	0.0
SRS015996.13525-T1-C	UniRef_unknown	0.0	0.0	0.0	0.963210702341	0.0
SRS015996.15112-T1-C	UniRef_unknown	0.0	0.0	0.0	0.202156334232	0.0
SRS015996.16303-T1-C	UniRef_unknown	0.0	0.0	0.0	0.276404494382	0.0
SRS015996.5347-T1-C	UniRef_unknown	0.0	0.0	0.0	0.278894472362	0.0
SRS015996.18294-T1-C	UniRef_unknown	0.0	0.0	0.0	0.511527377522	0.0
SRS015996.12020-T1-C	UniRef_unknown	0.0	0.0	0.0	0.129411764706	0.0
SRS015996.28-T1-C	UniRef_unknown	0.0	0.0	0.0	0.0987654320988	0.0
SRS015996.13047-T1-C	UniRef_unknown	0.0	0.0	0.0	0.12676056338	0.0
SRS015996.15581-T1-C	UniRef_unknown	0.0	0.0	0.0	0.0984848484848	0.0
SRS015996.124-T1-C	UniRef_unknown	0.0	0.0	0.0	0.123076923077	0.0
SRS015996.18141-T1-C	UniRef_unknown	0.0	0.0	0.0	0.151745068285	0.0
SRS015996.20299-T1-C	UniRef_unknown	0.0	0.0	0.0	0.226236798221	0.0
SRS015996.19791-T1-C	UniRef90_C0WHS0	0.0	0.0	0.0	0.252032520325	0.0
SRS015996.16080-T1-C	UniRef_unknown	0.0	0.0	0.0	0.172494172494	0.0
SRS015996.15435-T1-C	UniRef_unknown	0.0	0.0	0.0	0.221649484536	0.0
SRS015996.14575-T1-C	UniRef_unknown	0.0	0.0	0.0	0.151603498542	0.0
SRS015996.2826-T1-C	UniRef_unknown	0.0	0.0	0.0	0.414523449319	0.0
SRS015996.14408-T1-C	UniRef_unknown	0.0	0.0	0.0	0.376119402985	0.0
SRS015996.10683-T1-C	UniRef_unknown	0.0	0.0	0.0	0.361990950226	0.0
SRS015996.6056-T1-C	UniRef_unknown	0.0	0.0	0.0	0.607142857143	0.0
SRS015996.3131-T1-C	UniRef_unknown	0.0	0.0	0.0	0.113149847095	0.0
SRS015996.16671-T1-C	UniRef_unknown	0.0	0.0	0.0	0.172268907563	0.0
SRS015996.17857-T1-C	UniRef_unknown	0.0	0.0	0.0	0.20325203252	0.0
SRS015996.12304-T1-C	UniRef_unknown	0.0	0.0	0.0	0.494296577947	0.0
SRS015996.7285-T1-C	UniRef_unknown	0.0	0.0	0.0	0.161172161172	0.0
SRS015996.10274-T1-C	UniRef_unknown	0.0	0.0	0.0	0.0990566037736	0.0
SRS015996.14022-T1-C	UniRef_unknown	0.0	0.0	0.0	0.150943396226	0.0
SRS015996.2270-T1-C	UniRef_unknown	0.0	0.0	0.0	0.0848375451264	0.0
SRS015996.7195-T1-C	UniRef_unknown	0.0	0.0	0.0	0.696296296296	0.0
SRS015996.5384-T1-C	UniRef_unknown	0.0	0.0	0.0	0.126470588235	0.0
SRS015996.3224-T1-C	UniRef_unknown	0.0	0.0	0.0	0.171348314607	0.0
SRS015996.18688-T1-C	UniRef_unknown	0.0	0.0	0.0	0.182284980745	0.0
SRS015996.17647-T1-C	UniRef_unknown	0.0	0.0	0.0	0.172117039587	0.0
SRS015996.1536-T1-C	UniRef_unknown	0.0	0.0	0.0	0.087962962963	0.0
SRS015996.11441-T1-C	UniRef_unknown	0.0	0.0	0.0	0.560669456067	0.0
SRS015996.8538-T1-C	UniRef_unknown	0.0	0.0	0.0	0.25283347864	0.0
SRS015996.18737-T1-C	UniRef_unknown	0.0	0.0	0.0	0.242424242424	0.0
SRS015996.11501-T1-C	UniRef_unknown	0.0	0.0	0.0	0.186721991701	0.0
SRS015996.16362-T1-C	UniRef_unknown	0.0	0.0	0.0	0.74	0.0
SRS015996.11684-T1-C	UniRef_unknown	0.0	0.0	0.0	0.175510204082	0.0
SRS015996.9421-T1-C	UniRef90_C0WH68	0.0	0.0	0.0	0.646851088876	0.0
SRS015996.11752-T1-C	UniRef_unknown	0.0	0.0	0.0	0.145748987854	0.0
SRS015996.6844-T1-C	UniRef_unknown	0.0	0.0	0.0	0.633302151543	0.0
SRS015996.18034-T1-C	UniRef_unknown	0.0	0.0	0.0	0.156739811912	0.0
SRS015996.7619-T1-C	UniRef_unknown	0.0	0.0	0.0	0.201489611917	0.0
SRS015996.4949-T1-C	UniRef_unknown	0.0	0.0	0.0	0.555718475073	0.0
SRS015996.3607-T1-C	UniRef_unknown	0.0	0.0	0.0	0.095652173913	0.0
SRS015996.7606-T1-C	UniRef_unknown	0.0	0.0	0.0	0.432727272727	0.0
